2,3,2,2,5,1,3,3,4,1,4,1,4,4,5,4,3,2,4,1,3,3,3,5,5,1,3,4,2,1,5,4,3,2,4,5,4,2,2,5,5,2,2,5,5,3,3,4,1,5,1,20,3.5,3.1,2.7,4.9,3.1
3,1,4,2,4,1,5,1,4,3,5,2,3,3,3,2,5,1,4,5,5,1,3,5,3,1,5,5,3,3,4,1,5,1,3,2,3,3,1,3,5,5,4,3,2,2,5,3,1,3,2,21,4.4,3.6,2.3,2.8,4.7
3,1,1,4,4,1,5,4,1,2,5,2,4,5,5,2,5,4,1,1,5,1,1,2,2,1,5,5,5,1,5,1,2,3,4,3,5,2,4,4,4,5,2,4,5,4,5,4,4,5,2,20,4.1,2.3,4.1,4.3,4.9
3,2,4,3,3,2,5,4,3,2,4,3,4,5,4,3,4,2,3,3,3,2,3,4,4,2,5,2,3,2,4,1,3,2,3,2,4,3,1,3,4,4,3,3,5,3,3,3,1,4,2,19,3.6,3.3,2.8,3.7,4.1
4,1,2,1,4,1,5,4,5,1,4,1,4,4,5,2,4,3,3,1,4,1,1,3,4,1,5,4,3,1,5,2,1,3,3,2,4,4,4,3,4,4,2,3,3,1,4,2,2,5,2,17,4.4,2.1,2.7,4.2,4.5
4,1,4,1,5,3,3,4,4,1,5,1,3,2,5,2,1,2,2,2,5,5,3,2,5,4,1,2,2,1,5,1,2,3,4,2,1,1,2,3,5,1,2,2,4,4,4,2,3,5,2,19,3.9,3.1,2.3,4.5,2.7
3,1,3,5,4,1,4,2,2,4,5,4,3,5,2,1,5,1,3,2,5,3,1,5,2,1,5,2,4,5,5,2,5,4,3,1,4,4,3,4,5,5,4,4,3,2,4,4,3,2,2,20,4.7,3.5,4,2.7,4.1
2,3,1,2,3,4,4,4,4,2,4,2,3,2,4,2,4,4,3,2,3,3,1,2,4,2,3,4,2,2,2,4,2,2,4,3,3,4,2,3,4,3,1,3,4,4,2,2,3,4,1,19,3,1.8,2.3,3.8,3.1
5,3,2,4,3,3,4,4,3,3,4,3,2,4,3,3,4,4,2,2,3,3,2,2,3,2,4,4,5,3,3,2,3,4,3,3,4,4,4,2,5,4,1,3,5,4,4,3,4,4,1,21,3.5,2.1,3.7,3.3,3.7
4,5,4,1,5,2,4,3,4,1,5,1,2,2,5,2,1,2,4,2,4,5,3,1,5,2,1,1,1,1,5,5,2,2,4,1,3,1,1,4,5,1,2,2,4,2,5,2,1,5,2,19,4.4,3.2,1.5,4.6,2.3
1,2,3,5,1,4,4,2,2,3,3,1,5,5,5,3,4,1,3,4,3,2,2,5,2,2,4,2,5,1,2,4,5,1,2,4,2,1,1,2,1,4,5,5,5,5,3,5,3,4,2,21,2.2,4.3,3.7,3.1,3.6
3,2,3,4,3,2,4,1,4,2,3,4,3,3,4,3,4,3,2,2,4,1,3,4,3,1,3,2,4,2,3,1,5,3,3,3,4,1,3,2,4,4,3,4,4,3,3,3,4,4,1,20,3.5,3.7,3.5,3.5,3.8
2,2,3,3,5,2,5,4,3,1,3,2,5,4,5,3,4,2,2,1,4,1,2,2,5,1,4,2,2,1,4,2,4,3,5,1,4,2,3,5,5,5,2,4,5,1,4,5,3,5,1,20,4,3.5,3.1,5,4.3
4,1,4,2,5,1,5,4,5,1,5,4,5,2,3,3,3,5,4,3,5,4,3,1,5,1,2,4,4,3,4,1,4,1,5,2,3,2,1,5,5,3,3,1,4,1,3,4,1,4,1,24,4.5,3.2,1.6,4.2,3.3
2,1,4,4,3,4,4,2,3,4,2,1,5,5,4,4,5,2,3,4,2,2,3,4,4,2,5,1,4,2,1,2,5,4,4,4,2,1,2,2,1,5,4,4,4,5,3,4,1,3,2,21,1.9,4.3,3.4,3.2,4.2
1,2,3,1,4,4,3,3,5,4,4,3,5,2,4,3,3,2,3,4,3,3,3,1,4,3,3,1,2,1,1,2,3,2,5,3,3,3,1,4,4,4,4,1,3,4,3,5,3,3,1,26,2.6,3.8,1.7,3.6,3.3
2,1,4,5,5,5,5,1,1,1,2,1,5,5,4,5,5,3,5,2,2,1,3,4,4,1,4,4,3,2,4,1,5,5,4,5,5,3,5,4,5,5,5,4,4,3,4,5,5,5,2,20,2.6,4,4.2,4.3,4.8
2,2,4,4,4,4,3,3,3,2,2,4,3,4,4,4,4,3,2,2,4,2,2,3,3,4,2,3,3,2,3,3,4,4,4,4,4,2,3,3,4,3,4,4,5,4,4,3,4,3,2,20,2.5,3.3,3.6,3.8,3.3
1,4,3,2,4,3,1,4,3,2,2,4,3,4,4,2,2,4,2,2,4,5,3,4,4,2,4,5,4,3,2,5,2,3,4,2,2,3,2,4,3,2,3,4,4,4,4,4,2,3,1,19,2.9,2.6,3.2,3.8,2.1
3,1,1,4,4,1,4,4,1,2,4,1,3,4,4,1,5,3,1,2,4,1,4,4,2,3,4,5,4,2,5,2,1,5,5,3,4,4,5,5,4,5,1,4,4,3,5,3,5,4,2,20,3.9,2.1,4.5,4,4.6
3,1,3,4,3,2,5,4,4,2,3,2,3,3,2,1,5,2,4,1,3,1,2,2,3,1,2,4,3,4,4,1,3,3,5,2,3,2,3,2,2,4,5,3,5,1,5,4,4,3,2,20,3.8,3.2,2.9,3.4,4.3
4,2,3,4,3,1,5,4,3,3,3,3,4,4,4,1,3,3,2,3,3,3,2,2,3,1,3,2,3,1,3,3,2,4,4,2,3,2,4,3,4,3,1,4,2,4,3,3,3,4,2,20,3.8,2.8,3.5,3.4,3.3
3,1,4,4,2,1,5,2,2,2,5,1,3,3,5,1,5,1,2,3,5,1,5,2,3,1,5,2,5,1,4,1,5,5,4,1,4,1,4,1,5,5,5,1,5,1,4,4,3,5,2,22,4.7,4.4,3.5,3.7,4.8
3,2,3,2,2,4,4,3,4,2,4,1,2,2,4,4,5,2,4,3,1,2,1,4,1,4,5,2,3,4,1,2,4,2,4,4,5,2,2,1,2,4,4,2,4,5,3,2,2,2,1,23,2,3.1,2.3,2.7,4.3
3,1,3,5,3,2,5,4,3,2,4,2,4,5,5,2,5,3,1,4,5,1,2,5,4,1,5,2,4,2,4,1,5,5,4,4,5,2,4,3,4,5,4,4,5,3,4,4,4,3,2,20,3.8,3.5,4.4,3.7,4.8
4,1,4,5,4,1,5,4,3,2,5,3,4,5,5,2,5,4,1,1,5,1,3,3,5,1,5,5,4,1,4,1,2,5,5,2,5,2,4,4,5,5,5,4,5,4,4,2,4,5,2,22,4.3,2.9,4.2,4.7,4.7
2,2,5,2,1,2,4,2,4,2,3,1,4,4,2,4,5,2,3,3,3,2,3,3,3,4,4,4,4,4,2,2,4,2,4,5,3,2,2,3,3,5,4,3,4,4,3,4,2,2,1,19,2.4,3.8,2.7,2.8,4.1
2,2,3,3,4,2,4,3,4,3,4,2,4,5,3,4,4,4,4,2,4,2,3,3,3,4,4,4,3,2,4,1,3,2,4,2,4,2,2,3,1,4,2,3,3,4,4,3,2,3,1,22,2.9,2.9,2.7,3.4,4.1
3,1,4,2,3,2,5,5,5,2,5,2,3,4,5,2,4,4,2,1,5,2,1,3,3,2,4,5,2,2,4,1,3,4,2,3,4,4,2,2,3,4,1,4,5,2,4,1,3,4,2,19,3.9,1.9,2.9,3.7,4.3
2,1,3,4,4,3,5,4,3,1,4,3,3,5,5,3,4,4,1,1,3,2,3,4,4,2,4,4,5,1,2,2,2,4,5,3,4,3,4,4,4,4,2,5,4,4,4,2,4,4,1,20,3,2.4,4.3,4.5,4.1
3,2,3,4,3,2,5,4,3,2,4,2,3,4,5,2,4,2,3,3,4,2,3,4,4,3,4,4,3,2,3,2,2,3,3,2,4,3,2,3,4,4,3,2,3,3,4,4,3,5,1,20,3.6,2.9,3.1,3.7,4.1
4,1,4,1,5,1,5,1,3,2,5,2,2,4,5,1,5,4,2,1,4,1,2,4,4,1,5,4,1,2,5,1,2,5,4,2,5,4,4,4,4,5,2,1,4,1,4,5,2,5,1,21,4.6,2.8,2.9,4.4,4.8
4,2,4,4,4,1,5,5,5,1,5,1,5,5,5,1,5,2,1,1,5,1,5,1,5,1,5,5,1,1,5,1,5,1,5,1,5,1,1,4,5,4,2,1,5,4,5,5,1,5,2,20,4.6,3.7,2.1,4.8,4.8
4,2,4,4,4,1,5,4,3,2,5,2,5,5,4,1,4,2,3,4,5,2,2,4,5,1,5,4,5,1,5,1,5,4,5,1,5,1,3,5,5,5,4,4,5,2,3,5,2,5,2,22,4.8,3.8,3.7,4.4,4.4
4,5,2,3,3,4,4,3,4,4,4,1,4,3,4,2,3,1,2,4,4,3,3,2,3,1,5,4,2,1,2,1,4,2,3,5,4,3,4,2,1,4,4,1,3,2,4,4,1,4,2,27,3.1,3.4,2.4,3.1,3.8
4,3,4,1,5,2,4,3,4,1,4,2,4,4,4,1,3,3,3,1,4,3,1,2,4,2,3,3,1,1,4,2,3,2,5,1,4,3,1,4,5,5,4,2,5,3,4,4,3,5,1,21,4.2,3.2,2.1,4.7,3.7
3,1,1,2,4,2,4,5,4,2,5,3,4,4,3,1,5,4,2,2,5,2,3,1,4,1,5,5,2,1,5,1,4,3,4,1,5,2,2,4,2,5,3,2,4,2,5,4,2,4,2,20,4.3,2.7,2.4,4,4.6
2,2,2,5,2,2,4,4,3,4,3,2,2,4,4,4,4,4,2,4,4,2,2,4,4,2,4,5,4,2,2,2,2,4,2,2,3,4,4,2,2,4,2,3,5,2,3,2,4,5,2,22,3.1,1.9,3.9,3.2,3.8
3,3,2,4,3,4,4,4,2,3,2,2,5,4,5,5,4,5,3,1,1,1,2,3,4,2,4,5,5,1,3,1,2,4,2,3,3,4,4,4,3,5,2,4,5,3,2,3,3,5,2,23,2.5,2.2,3.8,4.1,3.9
5,5,2,5,3,4,5,2,1,1,5,1,5,5,5,5,3,5,5,4,5,1,1,5,5,1,1,5,5,1,1,1,3,1,5,3,5,5,5,1,5,5,5,5,5,1,5,1,1,5,2,20,3.7,2.4,3.8,4.1,4
4,2,3,2,4,2,4,4,5,2,3,2,4,3,4,4,5,3,4,1,4,2,1,4,4,3,4,4,2,2,2,1,2,3,4,4,4,4,2,3,4,5,2,3,4,4,4,3,3,4,1,31,3,2.4,2.5,4,4.3
1,3,2,2,4,1,3,2,3,2,4,4,4,3,4,1,4,2,2,1,4,2,2,3,4,1,2,4,2,1,2,3,3,2,4,1,4,3,2,5,1,4,3,4,5,4,2,2,3,4,1,18,3.4,2.9,2.8,4.4,3.1
2,2,2,5,4,2,4,4,3,5,4,4,4,5,5,3,5,4,5,2,4,2,2,4,3,2,5,4,4,1,3,2,4,4,3,1,4,3,4,3,5,4,3,4,4,4,4,3,5,4,1,22,3.6,2.7,3.9,3.6,4
1,1,4,4,5,5,2,5,3,4,1,3,4,4,4,4,5,4,2,2,2,2,2,2,3,2,5,3,4,1,2,4,4,5,4,5,4,4,5,4,2,5,2,4,5,5,3,4,5,4,1,26,1.7,2.8,4,4,3.8
4,2,4,2,4,4,3,3,4,2,3,1,5,4,4,2,4,2,2,2,3,3,3,3,4,2,3,2,3,2,3,3,5,4,4,2,3,3,4,4,5,4,5,2,5,3,4,4,3,5,1,21,3.5,4,3.1,4.2,3.6
2,2,4,2,4,3,4,4,5,1,2,2,5,5,4,4,4,3,2,1,4,2,1,4,4,2,4,1,1,1,2,2,1,3,5,4,5,3,2,4,4,4,1,2,5,4,3,5,2,5,1,20,2.7,3,2.6,4.6,4
2,2,2,4,3,4,4,4,3,5,2,2,3,4,4,4,5,3,2,4,2,4,1,4,4,4,3,4,3,2,3,3,4,4,3,4,5,5,4,3,2,4,3,4,5,5,3,3,5,4,1,22,2,2.4,3.9,3.3,3.7
4,2,4,4,4,3,4,3,4,3,3,3,4,4,4,3,3,4,3,3,3,2,2,4,4,4,4,3,3,2,3,2,4,4,3,4,3,4,4,3,2,3,2,4,3,4,3,3,4,4,1,20,2.7,2.9,3.6,3.5,3.5
2,2,2,4,3,2,3,3,3,2,3,3,4,4,3,3,4,3,4,2,4,1,3,4,3,1,3,4,3,1,3,2,4,3,3,2,3,4,3,3,2,4,2,4,4,3,3,3,4,3,1,21,3.3,2.8,3.4,3.5,3.6
1,4,4,5,1,5,5,5,3,4,2,5,5,5,4,5,2,5,4,1,1,4,2,3,4,2,1,5,5,1,1,4,5,4,4,5,3,2,2,1,3,2,4,4,5,5,1,5,1,5,2,18,1.6,3.2,3.4,3.6,2.1
2,1,3,5,5,2,3,3,4,2,2,2,5,5,5,2,4,3,2,1,3,3,2,5,4,3,3,4,4,1,1,2,4,3,4,3,4,3,3,4,2,5,2,4,5,5,2,4,5,5,1,24,2.5,3.1,4,4.6,3.7
3,1,4,3,5,2,4,2,3,2,4,3,4,4,5,3,5,2,3,2,4,1,4,3,4,3,4,2,3,1,4,1,4,3,4,3,4,1,3,3,3,4,4,2,4,4,4,4,3,4,2,23,3.3,4.1,3,4.2,4.3
3,1,4,3,3,3,4,4,3,3,3,4,4,3,4,3,5,2,4,3,4,2,3,2,3,2,5,3,3,1,3,2,3,4,4,3,4,3,2,4,4,4,4,2,3,3,4,2,1,4,2,28,3.3,3.2,2.5,3.6,4.1
3,3,3,1,4,1,3,4,4,1,3,1,4,2,5,3,2,1,2,2,3,3,4,3,4,1,3,4,3,1,2,3,2,2,5,2,4,1,2,2,4,2,3,4,2,4,2,5,2,5,1,51,3.4,3.5,2.5,4.1,3
2,2,3,4,4,2,5,3,2,3,3,3,4,5,5,3,4,3,3,3,4,2,4,5,3,2,4,4,5,1,4,2,3,5,3,2,3,2,5,3,3,4,3,5,5,3,3,2,5,4,1,20,3.4,3.1,4.6,3.8,3.8
3,4,3,3,5,2,4,3,3,1,5,4,4,5,4,4,4,1,5,4,5,4,1,4,5,1,4,3,1,1,3,4,4,3,5,5,5,2,2,3,5,4,2,1,4,3,2,3,3,4,1,19,3.6,3.2,2.6,4.2,3.1
3,2,1,2,4,1,5,3,1,1,4,1,3,3,5,1,4,4,5,2,4,2,3,5,5,1,3,5,3,1,5,2,3,2,5,2,3,4,1,4,3,4,1,3,5,3,4,4,5,5,1,18,4.1,2.3,3,4.7,4
3,5,2,4,5,1,5,5,2,1,4,2,2,4,3,2,5,2,2,1,5,1,2,2,4,1,1,1,1,4,5,1,1,4,5,3,5,2,4,4,3,5,2,4,3,1,5,4,3,3,2,19,4.2,2.7,3.4,3.9,4.1
2,1,5,3,5,1,5,1,3,1,5,1,5,3,2,2,4,1,1,1,5,1,5,1,3,1,1,1,1,5,5,1,5,2,5,1,4,1,1,4,5,5,5,2,4,2,4,4,1,2,1,20,4.5,4.9,2.2,3.6,4.3
4,2,4,1,5,2,5,4,5,1,4,1,4,2,5,3,5,2,4,1,4,2,4,3,4,1,4,2,2,1,2,1,2,2,5,2,4,3,2,4,3,4,2,2,4,4,5,4,4,5,1,20,3.5,3.3,2.1,4.7,4.5
5,1,2,4,5,1,5,5,5,2,5,1,5,4,4,5,5,1,1,3,5,1,2,2,3,1,5,5,5,1,5,1,2,4,5,1,5,5,3,4,5,5,2,4,4,5,5,3,5,5,1,20,4.2,2.4,3.7,4.2,5
2,1,1,1,4,4,5,1,5,2,4,3,4,3,5,3,4,2,1,2,3,2,2,5,2,3,2,2,2,2,4,1,4,2,4,4,4,1,2,3,5,3,4,3,4,2,3,4,4,4,1,20,3.2,3.7,2.8,3.8,3.8
3,4,2,3,4,3,4,3,3,2,4,1,4,4,4,3,5,2,3,1,4,1,3,1,2,2,3,5,2,2,4,1,1,3,4,3,4,3,3,3,3,4,1,2,3,3,3,4,3,4,2,19,3.4,2.6,2.7,3.7,4
3,5,3,5,3,2,5,3,5,2,5,2,2,5,3,2,5,2,3,5,5,1,1,5,3,2,4,1,4,3,3,1,5,3,4,3,4,3,2,2,2,4,4,4,4,3,5,2,2,4,2,19,3.6,3.2,3.4,3.1,4.2
2,2,2,3,5,4,4,5,4,1,4,5,5,5,5,4,5,4,3,1,3,2,2,3,5,1,5,5,4,1,3,1,1,4,5,3,3,3,4,5,3,5,1,3,5,4,3,3,3,5,1,20,2.9,2.1,3.4,5,3.9
4,1,3,3,4,1,5,3,5,2,5,2,3,4,4,4,4,4,2,3,5,2,3,3,4,1,4,3,3,2,5,2,3,4,4,2,4,3,4,4,2,4,2,3,4,4,5,3,4,4,1,20,3.9,2.8,3.3,3.9,4.3
2,2,4,4,2,3,4,5,4,2,5,2,5,4,4,4,4,3,3,4,4,3,3,3,4,3,2,2,3,2,5,3,5,3,5,3,4,1,3,2,3,4,4,4,4,4,4,4,2,4,1,21,3.2,3.8,3.1,3.5,3.6
3,2,1,3,5,3,5,5,1,3,3,3,5,4,4,3,3,4,2,2,1,2,2,5,4,1,5,3,2,2,3,2,3,5,5,3,4,3,5,4,2,3,1,3,4,5,1,4,4,5,2,22,2.7,2.5,4,4.2,3.6
3,1,4,2,5,1,5,1,4,1,4,2,5,5,5,1,5,1,1,1,5,1,4,3,4,1,5,1,5,1,5,1,4,5,4,2,4,3,4,4,4,5,4,4,5,2,4,5,4,5,2,23,4.4,4.4,3.9,4.7,4.7
3,5,4,2,3,4,5,4,4,3,5,2,4,4,3,2,5,2,2,2,4,1,3,4,2,2,5,3,4,4,4,1,5,2,4,3,5,3,3,3,4,4,2,3,2,2,4,5,2,2,2,35,3.7,3.5,3,2.8,4.3
3,4,4,1,3,1,4,2,5,1,4,2,4,2,4,4,5,2,2,1,5,1,3,2,3,1,3,3,1,2,4,1,3,1,5,3,4,3,1,3,4,5,2,1,5,1,5,3,3,4,1,19,4,3.3,1.7,4.1,4.2
2,1,3,3,4,3,5,2,4,1,4,1,3,3,3,3,4,2,4,1,3,1,4,2,2,1,4,2,1,2,4,1,3,2,4,4,4,3,1,4,3,4,3,1,5,4,4,4,1,3,1,20,3.1,3.5,1.8,3.9,4.5
2,2,4,3,3,3,4,2,5,3,4,2,4,4,4,3,5,2,2,3,4,3,4,3,4,2,4,1,4,2,3,2,4,4,5,2,4,2,4,3,3,4,4,4,4,4,4,4,4,4,1,24,3.2,4.1,3.5,3.7,4
3,1,3,4,4,2,4,1,3,1,4,1,5,3,5,3,5,1,2,1,5,3,3,4,4,1,4,1,3,5,3,2,5,3,2,3,3,1,3,4,3,5,4,3,5,2,2,5,3,5,2,34,3.7,4.5,3.3,4,4
1,3,4,1,4,4,4,2,4,1,5,1,3,2,4,4,5,3,4,1,3,2,4,4,3,2,4,4,2,2,1,2,3,2,5,2,4,4,1,4,3,3,5,1,4,5,2,4,2,3,2,22,2.6,3.4,1.9,4.1,3.8
5,3,2,2,4,2,4,3,4,2,4,3,5,1,5,2,4,3,2,2,4,3,1,2,4,1,2,2,2,1,4,3,4,4,5,3,3,2,2,4,4,5,2,2,5,4,4,5,4,4,2,20,3.9,3.3,2.5,4.4,3.4
1,2,3,3,4,2,4,4,2,1,4,1,4,5,4,3,4,4,3,1,2,3,3,4,3,2,1,2,1,2,2,1,3,3,2,4,4,4,3,3,3,3,1,1,5,2,4,4,3,5,1,20,2.9,2.8,3,4,3.7
3,4,4,2,3,3,4,2,3,2,4,2,5,3,4,2,5,3,4,2,3,1,2,2,4,4,4,2,4,1,3,2,2,3,5,4,5,1,4,1,4,4,3,4,5,3,4,4,4,4,2,27,3.1,3.6,3.1,3.9,4.1
3,2,3,3,3,4,4,2,3,2,3,3,4,3,2,3,3,2,2,2,3,3,3,2,3,3,3,2,2,4,3,2,4,2,3,3,4,2,2,2,3,4,3,2,4,3,4,4,2,3,1,20,2.9,3.7,2.5,3,3.6
4,3,4,1,2,4,3,2,5,3,3,3,3,4,4,3,2,2,4,3,3,3,2,1,4,3,2,2,1,3,4,2,3,2,3,4,4,2,1,2,4,4,4,2,3,5,4,3,2,3,1,20,2.9,3.5,1.7,3,3.2
1,2,3,2,3,3,4,2,2,2,3,2,4,3,2,4,4,3,1,2,4,3,3,4,2,4,2,4,2,4,2,3,3,4,3,4,4,4,4,3,2,1,3,3,3,4,2,4,5,2,2,20,2.3,3.1,3.6,2.8,3.1
1,1,4,3,5,2,5,2,5,1,3,1,5,5,5,3,5,3,4,2,4,1,4,1,4,1,4,3,3,1,2,1,4,3,5,4,5,2,3,5,2,5,4,3,5,4,3,5,2,5,2,19,2.8,4,2.6,4.8,4.7
1,1,3,3,3,4,4,2,3,2,3,2,3,3,4,4,3,1,4,4,3,3,4,3,4,3,3,2,2,1,3,2,4,2,3,4,4,1,2,3,2,4,4,2,4,3,3,3,2,5,1,38,2.4,3.9,2.4,3.7,3.7
3,2,4,4,4,1,4,3,2,4,3,3,3,4,4,3,3,4,2,2,4,4,3,3,3,1,1,3,4,4,3,4,2,5,4,2,3,3,4,4,4,2,1,5,3,4,2,3,3,4,1,17,3.6,2.7,4,3.4,2.6
2,4,4,3,4,4,5,5,1,1,2,1,5,4,5,2,2,3,4,1,5,1,4,2,4,1,4,1,3,1,5,1,2,1,5,4,5,1,1,4,1,4,1,5,5,1,3,5,4,5,2,20,3.3,3.5,3,4.7,4
4,1,3,4,5,4,3,4,4,1,3,1,2,3,5,4,5,2,2,1,5,5,3,4,5,1,4,2,3,1,2,5,3,3,4,5,1,3,3,3,4,4,3,4,4,5,4,3,3,5,2,37,2.9,3,3.3,4.6,3.3
4,2,2,1,2,2,4,4,4,2,4,1,4,2,4,1,5,3,4,2,5,1,3,4,4,1,2,3,1,1,5,1,4,2,4,3,4,3,2,1,5,5,2,1,4,1,4,3,1,4,1,20,4.5,2.9,1.8,3.6,4.3
3,2,2,2,4,2,3,3,4,3,4,3,3,4,4,2,5,3,3,3,4,1,2,4,3,2,5,5,3,1,2,2,3,2,4,3,4,3,3,3,3,5,4,2,3,3,2,2,2,3,2,23,3.4,2.6,2.7,3.5,4
3,2,5,3,2,3,4,4,4,1,3,5,5,3,4,2,4,3,2,1,4,2,5,2,4,2,3,1,1,2,2,3,4,2,5,2,4,1,1,2,4,4,4,1,5,2,3,5,2,4,1,20,3.5,4.3,2.1,4,3.4
3,1,3,4,4,2,4,3,2,2,4,3,4,4,3,2,5,3,2,1,4,1,2,3,3,2,3,3,3,2,4,1,4,4,2,2,4,4,4,3,3,4,4,3,4,3,3,3,3,3,2,20,3.7,3.1,3.6,3.5,4.1
2,2,3,2,3,3,3,2,4,2,3,2,3,2,3,3,4,2,1,2,2,3,3,2,3,3,4,1,2,1,2,3,4,3,4,4,4,3,2,3,3,3,4,2,4,5,2,3,4,4,1,30,2.4,3.6,2.6,3.7,3.4
4,1,4,5,3,5,5,5,3,4,3,1,5,5,4,4,5,4,3,2,2,1,3,4,3,3,5,5,5,2,2,1,4,5,4,3,4,3,5,3,4,4,3,5,5,4,4,4,4,4,2,20,2.6,3,4.4,3.6,4.7
3,1,2,5,5,3,5,4,2,1,3,1,4,5,5,3,5,3,4,1,4,3,1,3,4,1,4,5,4,1,4,1,2,5,5,4,5,5,4,5,2,5,1,4,5,1,5,5,4,5,2,21,3.4,2.2,4,4.9,4.7
3,1,5,4,4,3,5,1,4,3,4,1,5,5,3,4,5,4,3,5,3,1,3,1,4,2,4,1,2,3,3,1,5,2,4,4,4,2,4,4,4,4,5,2,3,5,4,4,1,3,2,20,2.9,4.3,2.6,3.2,4.6
1,1,3,3,2,3,5,3,3,1,2,1,5,5,5,3,5,1,1,1,4,1,2,1,5,1,3,3,1,1,3,1,1,2,4,4,5,1,1,1,1,5,3,2,5,3,5,3,3,5,2,21,2.7,3.3,2.6,4.2,4.8
3,2,3,5,3,2,5,4,3,3,4,3,5,5,4,4,5,3,4,4,4,2,3,5,4,4,5,5,5,2,5,2,5,4,3,4,5,4,4,4,5,5,4,2,4,4,4,4,4,3,2,20,3.3,3.2,3.9,3.4,4.4
4,4,2,1,4,1,4,4,4,1,4,2,3,2,5,1,4,4,4,1,5,2,1,3,2,1,3,5,2,1,5,1,2,1,4,2,4,1,1,3,3,4,1,1,3,1,4,2,2,5,2,20,4.5,2.1,1.7,4.1,3.8
2,1,3,1,4,1,4,3,5,4,4,1,4,2,4,4,5,1,1,3,1,1,4,4,5,1,1,2,1,2,2,1,3,1,4,1,5,3,1,3,3,2,1,4,4,4,5,4,2,4,1,20,3.1,3.4,2.2,3.7,4.2
4,1,3,5,5,1,5,2,2,1,4,1,4,5,5,3,5,2,3,2,4,1,3,4,3,1,5,2,2,1,5,1,4,2,5,4,5,3,2,4,2,4,3,2,5,4,5,4,3,4,2,20,3.6,3.6,3.2,4.5,4.9
4,1,4,5,1,1,4,1,1,2,2,4,5,5,5,5,5,4,4,1,5,5,4,4,4,1,2,2,5,4,5,1,4,5,5,5,5,2,4,1,1,4,4,5,4,4,4,4,4,4,1,21,3.1,4,4.4,3.5,3.7
2,2,5,1,4,3,4,2,3,1,4,2,4,2,3,2,4,1,4,2,3,1,5,1,5,2,4,1,1,4,1,2,4,2,5,2,4,1,1,3,5,3,4,1,5,4,4,5,1,4,1,20,3.2,4.6,1.5,4,4
2,4,3,3,4,2,4,4,2,2,4,1,4,2,5,2,3,4,3,5,4,1,3,2,3,2,3,2,2,1,5,4,5,2,4,1,3,3,4,4,3,3,2,1,4,2,3,3,3,5,1,18,3.9,3.1,2.6,3.9,3.3
4,1,4,5,1,1,4,1,1,2,2,4,5,5,5,5,5,4,4,1,5,5,4,4,4,1,2,2,5,4,5,1,4,5,5,5,5,2,4,1,1,4,4,5,4,4,4,4,4,4,1,21,3.1,4,4.4,3.5,3.7
2,1,4,3,4,3,4,2,2,1,2,1,4,4,5,3,5,3,3,1,3,2,3,2,3,4,4,2,2,1,3,2,2,5,4,4,3,3,5,4,2,4,3,4,5,5,3,3,4,4,2,21,2.3,3.3,3.6,4.4,4.1
2,4,3,5,4,4,3,2,2,1,3,1,4,4,4,2,5,4,4,1,2,2,3,3,4,4,3,2,3,2,4,2,2,4,4,4,4,3,4,3,2,4,4,5,5,4,3,3,4,4,2,21,2.5,3.2,3.8,4.2,3.7
4,3,5,2,4,3,4,5,5,2,3,3,3,4,5,3,4,4,3,2,2,2,1,2,4,3,3,3,3,1,2,2,3,4,3,3,4,1,3,4,4,3,2,2,4,3,3,4,3,4,1,19,3,2.9,2.7,4.1,3.5
1,1,3,4,5,4,2,3,2,3,2,2,4,5,5,4,5,4,1,1,2,3,3,5,4,4,4,2,4,2,2,4,4,5,4,4,3,3,5,5,3,4,4,5,5,5,3,3,5,4,1,21,1.9,3.3,4.7,4.4,3.5
2,3,4,4,4,2,5,2,2,2,3,3,4,4,5,3,4,3,4,1,3,2,2,3,3,2,4,2,3,1,1,2,5,5,4,2,4,3,5,3,5,3,2,4,4,3,4,2,5,4,2,20,3.2,3.3,3.9,4.1,3.8
3,1,3,3,1,1,4,1,3,2,5,1,5,5,3,3,5,1,1,3,5,1,5,5,5,4,4,1,2,1,5,1,5,3,1,1,5,3,4,3,1,1,1,1,5,1,5,3,1,5,2,21,3.9,4,3.2,3.5,4.4
5,3,2,3,4,1,4,4,4,4,4,4,4,3,5,2,4,3,2,2,5,3,1,3,5,1,1,3,3,4,5,4,4,4,3,5,3,4,4,4,5,4,4,3,4,2,4,4,3,4,1,20,4.3,2.9,3.2,3.7,3
2,2,3,4,3,2,3,2,1,2,1,1,3,5,4,2,4,1,3,1,3,3,2,4,2,3,1,1,4,2,2,4,5,3,3,4,4,1,3,3,2,3,4,3,5,2,4,4,3,3,2,36,2.7,4,3.7,3.6,3.3
4,4,2,2,2,5,4,2,4,3,4,3,4,4,1,2,3,1,2,2,1,1,3,2,1,2,4,2,1,5,1,1,4,1,4,4,4,3,1,1,2,5,1,1,3,5,4,4,1,3,2,20,2.4,3.4,1.9,2.3,3.9
2,2,2,4,4,4,4,3,4,2,2,2,4,4,3,4,4,3,2,2,2,2,2,4,3,3,4,2,4,2,2,2,4,4,4,4,2,3,4,3,2,4,4,3,4,4,3,4,4,3,1,49,2.1,3.3,3.7,3.6,3.7
