"","chain","iter","deviance","lambda.std[1]","lambda.std[10]","lambda.std[2]","lambda.std[3]","lambda.std[4]","lambda.std[5]","lambda.std[6]","lambda.std[7]","lambda.std[8]","lambda.std[9]","lambda[1]","lambda[10]","lambda[2]","lambda[3]","lambda[4]","lambda[5]","lambda[6]","lambda[7]","lambda[8]","lambda[9]","reli.omega","tau[1,1]","tau[10,1]","tau[2,1]","tau[3,1]","tau[4,1]","tau[5,1]","tau[6,1]","tau[7,1]","tau[8,1]","tau[9,1]","theta[1]","theta[10]","theta[2]","theta[3]","theta[4]","theta[5]","theta[6]","theta[7]","theta[8]","theta[9]"
"1596",2,7976,884.523110882563,0.906789508836631,0.432958303934301,0.944515732662239,0.961541028775615,0.677718599006395,0.6889715510382,0.763137010046575,0.18198797428952,0.815965586951523,0.615397556032518,2.15091234301177,0.480310188810032,2.875534204187,3.50082410458639,0.921663149026853,0.950583047500176,1.18089390666474,0.185078647743732,1.41145980697754,0.780746483083993,0.95422419449864,-3.08024788247008,-2.50791980715127,-0.612234555666928,-4.53675572069027,-4.19367795595201,-0.0679556478545719,-6.68497687927126,-4.72957460198561,-6.92594402370691,-3.11560216744568,5.62642390732039,1.23069787747473,9.26869695944939,13.2557694112531,1.8494629602741,1.90360813019472,2.39451041879791,1.03425410585065,2.99221878671308,1.60956507084802
"1597",2,7981,927.766095878471,0.877929567095883,0.429897583286271,0.93120540916987,0.959134602228799,0.717063025996628,0.784127664933727,0.790514058295067,0.0429729190488632,0.824279935856162,0.592288779004279,1.83364299333567,0.476141566689273,2.55478354033633,3.38976472699412,1.02877252924395,1.26350020918193,1.29075343175322,0.0430126525266335,1.45585563328214,0.735099716956048,0.951923595489357,-2.99566969942689,-2.0436401684287,-0.810070089347229,-4.47392283641218,-2.93672689411766,-0.444150322623726,-6.2257623880903,-4.8106291714828,-5.73967521824098,-3.54565285758434,4.36224662700899,1.22671079152932,7.52691893797343,12.4905049043735,2.05837291692699,2.59643277860277,2.66604442158271,1.00185008827738,3.11951562495933,1.54037159386886
"1598",2,7986,911.357782997963,0.878837995350069,0.366742795965606,0.934754174686376,0.956676926884997,0.715170709843996,0.719732456650466,0.838779857152097,0.250301048041762,0.814456012354159,0.722022219438781,1.84196312888991,0.39421044337143,2.63092309120731,3.28583771407578,1.02320751188554,1.03670272604413,1.54054175132813,0.258530578858085,1.40368923259346,1.04358095725652,0.954352092628297,-3.00828592482477,-2.17316800141553,-0.288281633512398,-3.91059985333429,-4.21440614837901,0.470917962036486,-6.7864494440552,-4.37686367315855,-4.79783079578168,-3.15843554969257,4.39282816818992,1.1554018736631,7.92175631184782,11.7967294832427,2.04695361237899,2.07475254218734,3.37326888758515,1.0668380602047,2.9703434616988,2.08906121434844
"1599",2,7991,886.226362240714,0.852632832044102,0.637267053256478,0.929075661154296,0.954561266127752,0.789421708489785,0.763440288634434,0.812366612605811,0.0997241198153446,0.743135619854189,0.6784754530098,1.63180028624405,0.826928961958033,2.51176384189026,3.20306722041114,1.28601464772121,1.18201858441022,1.39307333694458,0.100223722496265,1.11058178850872,0.923569484502571,0.952553059978283,-2.54760789387839,-2.63137714707091,-0.480360246923535,-3.98317638421953,-4.13895620020093,0.551192974106007,-5.64997507486831,-3.29042212148807,-5.81390112770877,-3.64646207089741,3.66277217418616,1.68381150812499,7.30895759742733,11.2596396184724,2.65383367415351,2.39716793389115,2.9406533221059,1.01004479455101,2.23339190896723,1.85298059270434
"1600",2,7996,850.982548811747,0.837726043149267,0.643944154212065,0.918600715683351,0.945629207988818,0.667275524724059,0.656482578317912,0.595281557889207,0.018785739752528,0.781198028613442,0.628040588624281,1.53404188980965,0.84167730040277,2.32447128271365,2.9074215800421,0.895899168739166,0.870272750325623,0.740844836785277,0.0187890554116563,1.25135179361464,0.807062785575154,0.9369645049314,-2.19330501749633,-2.99180927906065,-0.0865986160548703,-3.78894166348464,-4.5575688832453,-0.0101464280363519,-3.42800904536052,-4.71533245755687,-4.50846004217392,-2.67254985917031,3.35328451969076,1.7084206780133,6.40316674416042,9.45310024409448,1.80263532054753,1.75737465995932,1.5488510721914,1.00035302860326,2.56588131138258,1.65135033986033
"1601",2,8001,915.92144189711,0.841986746242947,0.440619898276427,0.923733098829688,0.94251834753863,0.659537837030787,0.601694304534062,0.60425083796596,0.4151701481783,0.790792834970864,0.602902812873082,1.56068496582376,0.490835419440575,2.41160428204596,2.82060730354015,0.877428444679053,0.753317101465103,0.758352498536154,0.456359424048792,1.29196805196317,0.75569284315963,0.936819101060773,-2.41044021377433,-2.67567683121503,-0.0683517637669041,-3.91310368274026,-3.68213943774,0.354635479385792,-4.99474867615624,-5.03723535167139,-8.92672128424623,-3.26651801330199,3.4357375625483,1.24091940897741,6.81583521318239,8.95582556078405,1.7698806755319,1.56748665535978,1.57509851203603,1.20826392391814,2.66918144729351,1.57107167320268
"1602",2,8006,861.546781668252,0.836307201004715,0.521456962013772,0.915730696087444,0.949648984508241,0.632015863658979,0.735362311975334,0.709438774436587,0.518581144211628,0.71366044011073,0.612272454492827,1.52538116748209,0.611122302151877,2.27911290404597,3.03096399416616,0.815551222197787,1.08512667736629,1.00662871882532,0.606507494768957,1.01879912037895,0.774394351240611,0.942080695078777,-2.17635119274784,-2.90312569707351,-0.11459628867068,-4.14920229802074,-4.82662588071978,0.446397917317433,-4.16155860634193,-3.52729848123754,-9.89672162900608,-3.56829292629983,3.32678770610903,1.37347046818741,6.19435562938887,10.1867427339317,1.6651237960283,2.17749990593201,2.0133013775639,1.36785134121092,2.03795164768492,1.59968661123337
"1603",2,8011,855.382487125016,0.887731222417072,0.705541431114376,0.899200363506946,0.951998120582569,0.769747284765126,0.760331248498756,0.698219866361996,0.597051785147961,0.723800404099694,0.412828261864006,1.92833248843023,0.995587158527553,2.05514088147784,3.11004929391108,1.20584131055919,1.17057685738985,0.975326265188224,0.744265492933187,1.04897179932248,0.453254539301717,0.949326920354072,-2.02477122098314,-3.3666560965753,0.191690753506586,-3.60514200709352,-5.14595045827204,-0.0648864665716167,-3.61272044520286,-4.2653626987046,-4.65490543694522,-3.44912179887184,4.71846618593551,1.99119379022497,5.2236040427215,10.6724066105568,2.4540532662511,2.3702501790567,1.95126132356601,1.55393112397108,2.10034183577383,1.20543967739761
"1604",2,8016,876.135458995135,0.906034912620248,0.711896741498872,0.913080378044932,0.946657691750688,0.77720176840093,0.728691175882404,0.644043828523677,0.730926920930165,0.369497062008191,0.325084102599368,2.1408993298661,1.01368760776075,2.23915154226107,2.93773265338087,1.23512110298196,1.06402747745753,0.841899911555362,1.0710246521737,0.39763708349819,0.343755124565854,0.946377688860504,-2.56932880568044,-4.46243796505215,-0.225743426088916,-4.1829244247031,-4.59595750185528,0.169948307184069,-4.23669084178304,-10.0038348633716,-3.29937984756379,-3.9272355856461,5.58344994062111,2.02756256612772,6.01379962921012,9.63027314274023,2.52552413903138,2.13215447278462,1.70879546107693,2.14709380556378,1.15811525017295,1.11816758566529
"1605",2,8021,915.015792294201,0.867261269840534,0.652145782707709,0.892674975341649,0.944067667447838,0.786549317950598,0.702373456642393,0.539932481619774,0.675534960305823,0.506887949522711,0.418860226635286,1.74200171452628,0.860244432539975,1.98063679010778,2.86296454564827,1.27370742536267,0.986744787697502,0.641472183917842,0.916193334496233,0.588028910648468,0.461274042622705,0.938125157485695,-2.825652733741,-3.38424750761655,-0.131322165259764,-3.87467989523036,-5.14167099516826,0.105179631907314,-4.22184265759329,-6.64757470116603,-4.98221402606026,-4.62500782095138,4.03456997341249,1.74002048371602,4.92292209432846,9.19656598963902,2.62233060542401,1.97366527604819,1.41148656274033,1.83941022617533,1.34577799975842,1.21277374239749
"1606",2,8026,853.760027038311,0.893199268073016,0.678548812480909,0.900503811853648,0.94154550740434,0.818663659233624,0.664687037746356,0.632498152848512,0.584844732210961,0.52495083236437,0.301703888134195,1.98638341307845,0.923754548775739,2.07084675476379,2.79485049285775,1.42556457299772,0.889663430759551,0.816588292500557,0.721011091618015,0.616767423846778,0.316449922826027,0.940405538307565,-2.31927959389978,-2.92224812855021,0.078632011728007,-4.05107866395796,-6.57027028119017,-0.0430833342627321,-5.77725015743577,-5.99012624867077,-4.19174803722924,-5.07017838106768,4.94571906375317,1.85332246638387,5.28840628171573,8.81118927742723,3.03223435178618,1.79150102003085,1.66681643944898,1.5198569942362,1.38040205511859,1.1001405536566
"1607",2,8031,884.49025374352,0.908381553226689,0.627878626499357,0.903941764893158,0.939737502139218,0.862637245988277,0.390561968500534,0.603367035021608,0.544176437768462,0.522027178084624,0.135479930442438,2.17242223357517,0.806719177867109,2.11371447130601,2.74859981475421,1.70541300096994,0.424257961631785,0.75660760173839,0.64862381057395,0.612040708088301,0.136740666967431,0.936313442460125,-2.42027086139278,-3.02310829373106,0.105346026076034,-3.75244645804064,-4.93033653517197,-0.0580806796902135,-7.61548315390508,-4.23876195176684,-4.93888563435365,-4.8419336977824,5.71941836093173,1.65079583193858,5.46778886620845,8.55480094166689,3.9084335038773,1.17999481800796,1.57245506300832,1.42071284764347,1.37459382835723,1.0186980100027
"1608",2,8036,888.927352152321,0.907157750594818,0.731131785615151,0.894882998646736,0.953628230871808,0.807382941921818,0.4515742607094,0.674957773421395,0.672274019275976,0.418438195521594,0.170654285575057,2.15584076508358,1.0716694939326,2.00511172225568,3.16833653682818,1.36838122668389,0.50611666258792,0.91475497457993,0.908107307966818,0.460710567737757,0.173194887063716,0.94189746550997,-2.39030147819711,-3.27447647509072,0.217302138987918,-3.88237548763707,-5.01866747746557,0.380438231668171,-9.43301785799993,-4.10422983254757,-5.05499712687888,-4.70257763060105,5.64764940439617,2.14847550422575,5.02047301872713,11.0383564106004,2.87246718154091,1.25615407614913,1.83677666351873,1.82465888278274,1.21225422722525,1.02999646890501
"1609",2,8041,911.872913192523,0.902487578008244,0.665954449863397,0.92245145137128,0.960541338758031,0.743871337208053,0.38784175449574,0.743598059132367,0.557980120164585,0.499991195418939,0.0560735125204814,2.0953199415802,0.892709421664551,2.38907063845174,3.45347952195123,1.11304190133414,0.420777720174572,1.11212705209472,0.672383223803246,0.577336713769653,0.056161875207246,0.942326531967649,-2.87066050226114,-2.59760154705782,-0.745913315563499,-3.25484906929562,-4.0236160330701,0.214487762595138,-4.44074933332456,-2.83955657820983,-4.10568262353758,-6.43783363123623,5.39036565758366,1.79693011152866,6.70765851551218,12.9265208085365,2.23886227412551,1.17705388979531,2.23682658000088,1.45209919965205,1.33331768106634,1.00315415622679
"1610",2,8046,886.997261303157,0.89805917951067,0.640973699684368,0.931708452287069,0.963009668065573,0.775238904420924,0.632670871499309,0.736229442881123,0.599991906339478,0.59543176251994,0.132271199495892,2.04162520840459,0.835076510572056,2.56522679458112,3.5737594247067,1.22728827592329,0.816960075520864,1.08791875774075,0.749984192249211,0.741134429778401,0.133443693950424,0.949919741385667,-2.4865395777096,-2.26797945553513,-0.614596570427439,-3.83135405483364,-3.44006351027477,-0.10732080745484,-8.41351924072648,-5.65186515671973,-4.63928487725994,-5.82233678116931,5.16823349159307,1.6973527785092,7.58038850763691,13.7717564256799,2.50623651221875,1.66742376499506,2.18356722344418,1.5624762886237,1.54928024300296,1.01780721945513
"1611",2,8051,952.125952414607,0.905263904266554,0.693562718083482,0.92700673638472,0.954882157540844,0.695086059506532,0.725352450632046,0.726782161572153,0.540430489155811,0.494313420970817,0.129542366676269,2.13078628557828,0.962751706029178,2.47172347749361,3.21525428203534,0.966838780956957,1.05371292213365,1.0581103365,0.642307783942311,0.568644495789533,0.130643180757771,0.945728983455657,-2.30132797980103,-1.79802876547471,-0.0786514698884938,-2.69515356768318,-5.94931127184741,0.00699258281354609,-5.89256694563714,-5.63728972708447,-2.88499570103907,-3.5457213504099,5.54025019480848,1.92689084746209,7.10941694919309,11.3378600981466,1.93477722836234,2.11031092227144,2.11959748420814,1.41255928931288,1.32335656259173,1.01706764067851
"1612",2,8056,903.070081851069,0.869893138380575,0.740978500236783,0.916020784756379,0.955280980846189,0.709893029581104,0.717279220838205,0.67017965700249,0.499082562015903,0.451187959539746,0.0430059807172517,1.76362972758049,1.10342036755117,2.28359621272797,3.23057931957107,1.00792764973115,1.02941129168618,0.90296502019558,0.575939074770706,0.505572977137255,0.0430458060587568,0.939359058996135,-1.64829313109375,-2.67908036536466,-0.152160366101457,-3.27588531219662,-6.53658979168045,0.163326641151511,-5.40088591063031,-2.98097516071532,-3.02598385017168,-2.78005000035775,4.11038981600562,2.21753650752675,6.21481166278555,11.4366427400403,2.01591814709256,2.05968760745101,1.8153458276968,1.33170581784774,1.25560403521143,1.00185294141925
"1613",2,8061,822.513141623385,0.911187515730633,0.792626436091598,0.919290476098305,0.954314526780069,0.735847920927325,0.697645108686468,0.53695470544406,0.588012636342798,0.585468821195131,0.279987336724572,2.21166375994441,1.30001079601503,2.33571588298068,3.19378179330064,1.08668885682898,0.973761503065277,0.636495562878906,0.726972084345243,0.722181432295829,0.291652353693814,0.947830095296721,-1.68137782189334,-2.91602874257685,-0.553463249554562,-3.07586150307848,-5.5386015967779,-0.49408531741199,-5.43461465662882,-3.71637724856474,-3.21334826241046,-2.47720477533775,5.89145658705143,2.69002806975564,6.45556868600821,11.2002421432186,2.18089267155627,1.94821146485195,1.40512660156454,1.52848841141727,1.52154602115286,1.08506109541514
"1614",2,8066,887.400975528541,0.929679387610365,0.796247558523114,0.875856621963214,0.949944498382229,0.685060605051565,0.599993770156501,0.563943582050513,0.668278067860524,0.598896833368402,0.247128139130032,2.52376725427763,1.31617490971806,1.81497822129771,3.04061334917198,0.940389425040518,0.749987832443512,0.682894753240486,0.898329982740208,0.747848712407057,0.255038724117814,0.943890047215074,-2.05872619758247,-2.92771128074795,-0.254267367365197,-3.28279697678996,-2.95633398874527,-0.559758194483062,-5.38099875515734,-3.61854942826287,-4.93495624723378,-2.93724095707844,7.36940115376402,2.73231639297133,4.29414594378499,10.2453295391628,1.88433227072804,1.56248174881332,1.46634524400338,1.80699675789002,1.55927769664889,1.06504475079964
"1615",2,8071,919.503443506331,0.888189278512931,0.828401347759496,0.892345314544396,0.936846286559653,0.636372028048707,0.713124412653821,0.69409098531634,0.82678558254542,0.786344217690209,0.373292956607062,1.93304087661463,1.47893161923165,1.9770437723705,2.67868296591404,0.824976193831772,1.01724146824485,0.964166195334408,1.46979609207539,1.27283701926822,0.402379560069099,0.951582067096387,-2.1967102076668,-3.69367723601404,-0.072430111866,-3.44540677979342,-5.42475847203281,-0.413210808316488,-3.77114862865917,-4.21016994623829,-4.52517219615984,-2.06483678248451,4.73664703066305,3.18723873436314,4.90870207786899,8.17534243187804,1.68058572038916,2.03478020471694,1.92961645222563,3.16030055228008,2.62011407761961,1.1619093103614
"1616",2,8076,885.294890125672,0.903394678841804,0.898154892342596,0.881607719851377,0.942078234583755,0.626106881547386,0.767598854784363,0.420762431268665,0.81745315683989,0.675793826661886,0.0739796523565525,2.10674794232862,2.04275052022231,1.86788076095697,2.80887695119512,0.802971622451561,1.19763183144819,0.463818281627921,1.4192016217918,0.916839439551481,0.0741829320592438,0.949422074616336,-1.61674591303305,-4.10147075130816,-0.186661542156613,-2.92442920115376,-8.45165835457452,-0.475119169797024,-3.94100876689802,-5.30359064305329,-5.19420793111132,-2.43561963160927,5.43838689250587,5.17282968786851,4.48897853715319,8.8897897269552,1.64476342646249,2.43432200369796,1.21512739837228,3.01413324329647,1.84059455791707,1.00550310740891
"1617",2,8081,903.474045137785,0.903525989628496,0.909590665515645,0.872154183929834,0.944174160411488,0.611445668708247,0.717692190910176,0.379296608343563,0.839039047657018,0.579494902074643,0.116894671057999,2.10841490582062,2.18911822763695,1.78270384949225,2.86593869176836,0.772723574338029,1.03063314300896,0.409928455165182,1.54214933520489,0.711057747672828,0.117701595799168,0.948205555443603,-1.46968225320912,-4.4103679597513,-0.340578797014929,-3.07809057421544,-4.75260073107961,-0.245923694574135,-4.24567444337553,-4.61422065970555,-5.54473064815171,-2.00149322602086,5.44541341508655,5.79223861457236,4.17803301499448,9.21360458497491,1.59710172233774,2.06220467546853,1.16804133835411,3.37822457207287,1.50560312052555,1.01385366565367
"1618",2,8086,904.333632733752,0.923615490249917,0.897970462246356,0.874781852449533,0.954258238997963,0.18670375943906,0.784213456289556,0.253321254732068,0.850615420539631,0.553970332818188,0.402395887374987,2.40951385215807,2.04058348314233,1.8054719979789,3.19167382756086,0.19004546973153,1.26385923275358,0.261862634940498,1.61779049280222,0.66540072915751,0.439553183587806,0.950693785099356,-2.0179021355798,-3.24909254114179,-0.143086887037026,-2.93717157182199,-3.3442487517868,0.0775341048880702,-4.66473419440924,-5.13036190851883,-5.33094588624886,-2.47845250719778,6.80575700374164,5.16398095167327,4.25972913548593,11.186781821537,1.03611728056548,2.59734016021647,1.06857203957798,3.61724607860126,1.44275813036335,1.19320700120218
"1619",2,8091,868.414418107711,0.884781720536809,0.894912777987744,0.860796767926874,0.953321882350952,0.0471702513039628,0.786897558630301,0.304278540831626,0.869271823132612,0.749165324683491,0.419566241041838,1.89865001993674,2.00544677965064,1.69132277347273,3.15715560338727,0.0472228167137002,1.27518782497086,0.319424667125817,1.75846921806047,1.13101522597991,0.462217488703552,0.94973753104789,-1.76969354774356,-4.88718933455731,-0.125617207589441,-3.94602598710502,-5.72724783446529,-0.171396698306054,-6.37156686856372,-5.83970476803949,-5.5365374479712,-2.86364573468947,4.60487189820577,5.02181678601113,3.86057272406749,10.9676315039997,1.00222999441838,2.62610398895392,1.10203211796844,4.09221399086621,2.2791954413984,1.21364500686342
"1620",2,8096,910.481261844501,0.913225268788732,0.850090582625597,0.862342504175782,0.958527944981438,0.300246332408003,0.654386590998681,0.00302534687755618,0.909166618668311,0.767708501448485,0.450967658717791,2.2412908968366,1.61418850646637,1.70313895552194,3.36327295129115,0.314769251012456,0.865407389200291,0.0030253607227333,2.18322665407735,1.19804840909428,0.505263082620416,0.95140104725909,-1.19583051978683,-3.69999472063725,-0.516572505322142,-3.63343030560127,-3.46407828819138,-0.298399322463517,-4.44694167302961,-9.09681281340341,-5.22240960614695,-2.25691387347217,6.02338488424262,3.60560453440813,3.90068230181637,12.3116049448867,1.09907968138294,1.74892994928246,1.0000091528075,5.76647862307379,2.43531999053333,1.25529078265909
"1621",2,8101,887.725451898658,0.88946279292772,0.896285621928896,0.811034940939756,0.955470747062792,0.363339392207575,0.453919736875127,0.289175858293023,0.927372537951795,0.743993123729925,0.64384111676179,1.9462757439583,2.02104074806685,1.38638993365368,3.23794172936179,0.389992723420295,0.509425418083767,0.302082012926435,2.47868286034682,1.11345000684225,0.841447255031067,0.952918976797524,-1.3320174886072,-4.31357073428709,-0.188923607640376,-3.60171844561892,-4.34081580337697,0.0149556939167734,-8.98370668386186,-6.40009166935361,-7.8237100638025,-2.23892339020424,4.78798927152043,5.08460570534661,2.92207704813627,11.4842666427424,1.15209432432078,1.25951425658982,1.09125354253369,7.14386872217711,2.23977091773701,1.70803348299932
"1622",2,8106,912.292554269211,0.903345557864745,0.893379256354014,0.80008471129064,0.949438704134233,0.300636267698067,0.515915591211325,0.328184000276767,0.921305611668505,0.738984969174363,0.651258773872928,2.10612519055732,1.98836542730856,1.3337256260139,3.0241480011531,0.315218637678222,0.602255250878376,0.347426635743091,2.36937394723454,1.09686942862152,0.858211585547373,0.951730437973596,-0.829359147741432,-3.02736140928644,-0.189523670791214,-3.32833968527129,-3.34488571107707,0.130094128551656,-4.95064635741936,-7.97648354533145,-3.45854807792895,-3.005879664566,5.43576331830012,4.95359707251595,2.77882404548616,10.1454711328783,1.09936278953971,1.36271138721058,1.12070526722376,6.61393290183379,2.2031225434445,1.73652712556774
"1623",2,8111,921.604987022906,0.888339685697947,0.887102389293739,0.725216001892271,0.943651877806321,0.471594348092405,0.617644693394807,0.116601166175713,0.909440273469662,0.751883645565628,0.732969662529026,1.93459286187412,1.92191263212953,1.05329475184713,2.85143084666341,0.534799273793193,0.785350608811498,0.117401986283112,2.18702421756,1.14043441230227,1.07748248033984,0.948734066889356,-2.22069241367826,-2.86841336382759,0.354710015107027,-3.38740136725879,-3.44692092923827,-0.320433662561212,-4.58763803685196,-6.61280453965113,-4.72154901101787,-2.10438835783434,4.7426495412143,4.69374816553905,2.1094298342687,9.13065787330359,1.28601026324973,1.61677557876059,1.01378322638322,5.78307492819394,2.30059064876323,2.16096849543929
"1624",2,8116,845.330591527246,0.888424266729276,0.884335354195377,0.776287003515602,0.94255324159757,0.236605450118919,0.590886135041556,0.172708693475063,0.89282449940601,0.701867655452313,0.651195572103354,1.93546691282428,1.89425120993406,1.231459515118,2.82154292863171,0.2435200019511,0.732423300544118,0.175343590829674,1.98227162492554,0.985343801906031,0.858066973312691,0.942978232098645,-2.26570205240612,-3.11740496869636,-0.136501127873956,-3.43918030978185,-4.00920819278418,-0.518673391597883,-3.39100347709522,-5.56973681042117,-4.95674163066129,-2.19334683182175,4.74603217063754,4.58818764633666,2.51649253737467,8.96110449811158,1.05930199135026,1.53644389117994,1.03074537484504,4.92940079498492,1.97090240795463,1.73627893069
"1625",2,8121,933.153634863935,0.905629277298564,0.820213092326201,0.768787566322109,0.94842051571582,0.00977326830106788,0.745309533316414,0.0851219949221484,0.908827828046432,0.640753324058144,0.631176400990151,2.13556406929344,1.43379330793868,1.20216178977233,2.99172103608996,0.00977373509003406,1.11787720732821,0.0854320674939113,2.17854776921234,0.834589357331625,0.813749879305188,0.942503024540551,-2.1888475414354,-3.33260718445314,-0.0141409250190003,-3.48692675933976,-6.17075388526636,0.0229346898479418,-4.18489921984758,-6.95281010471078,-3.54695111851313,-2.89416409226366,5.56063389405715,3.05576324988976,2.44519296878862,9.95039475778316,1.00009552589761,2.24964945066392,1.00729863815628,5.74607038274008,1.69653939537122,1.66218886606921
"1626",2,8126,892.91177424632,0.920509178665039,0.775746946972444,0.813612100613778,0.950506575020549,0.0428813261689836,0.562958590866122,0.156512094592888,0.887285929894036,0.737833610749415,0.614561771460056,2.35592487457291,1.22930699981969,1.39938218185569,3.05919853003943,0.0429208058897364,0.681147898532234,0.158465010704787,1.92378120509577,1.09311494577975,0.779041898696221,0.941811925134166,-2.1788194106319,-2.60111415589245,-0.37110404798556,-3.72351173261714,-4.57535519472708,0.117903971593477,-4.38045490068987,-6.35531926579443,-3.38814531311622,-2.44341628144608,6.5503820146314,2.51119569980569,2.95827049089519,10.3586956461954,1.00184219557822,1.46396245967488,1.02511115961767,4.70093412507973,2.19490028468706,1.60690627992421
"1627",2,8131,872.429409337726,0.910309282933444,0.820315037490277,0.792995947336792,0.943374730768029,0.174942018093369,0.337941088003291,0.379846267920965,0.893937815108292,0.76260427782637,0.274723885318724,2.19919318171766,1.43433807731012,1.30164300805778,2.84381161309786,0.177682100408173,0.359065917937596,0.410622583653998,1.99454650434016,1.17892284320923,0.285717387582564,0.936903526757916,-1.92488516419263,-3.01779502508668,-0.236760621090212,-4.25693283543524,-3.14325549015382,-0.213990717282447,-5.44332947433649,-6.15838834428738,-5.61572182264213,-2.54744027441946,5.83645065051345,3.05732572002169,2.6942745204257,9.08726449079027,1.03157092880546,1.12892833342437,1.16861090620668,4.97821575797556,2.38985907024053,1.08163442556701
"1628",2,8136,877.384206779648,0.897547696919398,0.813562426620139,0.776748544427166,0.942308855571477,0.182282778383556,0.29827474073767,0.544779071784569,0.877179901324339,0.838286206639148,0.311960839912778,2.03563694106856,1.39912948023719,1.2333044950027,2.81500746120876,0.185388754022697,0.312499709740887,0.64964502480274,1.82684206606318,1.5374897306365,0.328347010366862,0.938219546521979,-2.05267634968449,-3.4012550059071,-0.521475790812849,-3.53012834326716,-3.45050768779808,0.0165419653892471,-5.54260689254234,-5.64499821178953,-5.19117151294142,-2.46888641698271,5.14381775584296,2.95756330246879,2.52103997739388,8.92426700666098,1.03436899011809,1.09765606858814,1.42203865825095,4.33735193433798,3.36387467181271,1.10781175921686
"1629",2,8141,886.197023827952,0.908543800927483,0.80761308316377,0.791497586662755,0.939192123796125,0.50184248446503,0.401147996764166,0.696153641565708,0.879942518410361,0.833110850853001,0.200470762999377,2.17464429436238,1.36950253480862,1.29504821674121,2.73504266150908,0.580192203325079,0.437928156880144,0.969718066399289,1.85219796796301,1.50624069370467,0.204624709007943,0.945136121594532,-1.83213556107761,-3.25625372692576,-0.389611447643469,-3.88735971017583,-6.99074526329577,-0.125886606175314,-4.90070131230963,-6.73083425583236,-4.435890814273,-2.84998245719839,5.72907780700288,2.87553719284723,2.67714988368459,8.48045836027467,1.33662299279921,1.19178107058844,1.94035312830118,4.43063731252632,3.26876102737194,1.04187127153659
"1630",2,8146,902.514797971829,0.886708096569464,0.904665795509332,0.830736876272966,0.948395531439236,0.445279750028687,0.209254191430749,0.82120439955473,0.912628097286831,0.758211424511953,0.0837266112583308,1.91791290202447,2.12302156472115,1.49234539103286,2.9909371125925,0.497301737149114,0.213991693568245,1.43910839946493,2.23250619597212,1.16288531653361,0.08402163112754,0.952457161350087,-1.62816067934946,-4.01571748738165,-0.210267812650575,-3.79503594586391,-4.1348847312537,0.0448757690884185,-8.62739949065878,-4.97870197878,-3.78522417659569,-2.95794585854936,4.67838989975193,5.50722056427106,3.22709476613701,9.94570481148319,1.24730901777153,1.04579244491621,3.0710329854105,5.98408391505389,2.35230225940947,1.00705963449733
"1631",2,8151,913.535946193383,0.880003194761903,0.88465574048415,0.686913027887962,0.939456247153303,0.316790261696975,0.605988071936028,0.778479142296652,0.910347089417564,0.754452018331127,0.386628587815116,1.85276404156318,1.89740609574079,0.945198249872315,2.7415861449022,0.333992331609464,0.761795202455387,1.24026726360225,2.19972641886398,1.14945690274641,0.419229777870613,0.948285702427809,-1.82915429355011,-3.0518418511451,-0.138651627719176,-3.05891667778198,-3.50360194842875,-0.13512223927704,-4.409877883922,-5.14293475022278,-3.82509668728161,-2.39790406119735,4.43273459370954,4.60014989215432,1.89339973156169,8.51629458991971,1.11155087757393,1.58033193048404,2.53826288516342,5.83879631784815,2.32125117127138,1.17575360665344
"1632",2,8156,931.614657092501,0.888905660028466,0.87641180562479,0.771808565926639,0.949136381468729,0.234864874024618,0.704870081919853,0.698081620950563,0.912975058613366,0.776446058327341,0.563146874827615,1.94045944708584,1.81993403574592,1.21381228017492,3.01442081552716,0.241623561044883,0.993703487411354,0.974949560337794,2.23759967199832,1.23209476232994,0.681481485710936,0.953687573769119,-1.4252670112291,-2.62617205810567,-0.483986912595401,-2.86297254667408,-4.39457275427964,-0.66023361755995,-6.79288834501521,-4.41561905498765,-4.02361559462126,-2.96429203207956,4.7653828657847,4.31215989446644,2.47334025150345,10.0867328530834,1.05838194525201,1.98744662089349,1.95052664520286,6.00685229212697,2.51805750336086,1.46441701536678
"1633",2,8161,942.8414920333,0.896138174813675,0.890293891597719,0.789029423357052,0.947083977720914,0.173268360746111,0.776408882035072,0.630345953530541,0.907569464467498,0.843157885471284,0.368003870625591,2.01935192265668,1.95502953775936,1.28432078771642,2.95054710632684,0.175929353892637,1.23194623129975,0.811972558411902,2.16138413776357,1.5681813779309,0.395777876696448,0.954920790119038,-1.17928535630043,-3.02967545350037,-0.251292543413623,-3.09264083970978,-7.0540666573882,-0.812473556660779,-6.21835026773659,-4.92327702945639,-3.76124105162691,-1.93120167795656,5.07778218753722,4.82214049351157,2.64947988576052,9.70572822665368,1.03095113756108,2.51769151681366,1.65929943561397,5.67158139097598,3.45919283408924,1.15664012768235
