"","model_1"
"296",0.938035017809082
"297",0.933588844279551
"298",0.922709819975766
"299",0.923442274448743
"300",0.929103333178862
"301",0.930949734053064
"302",0.914627833909544
"303",0.890636266738671
"304",0.89926495439972
"305",0.900380164333849
"306",0.905242698247838
"307",0.895127464092064
"308",0.893060477627694
"309",0.925472364045748
"310",0.918397146260578
"311",0.907350324502249
"312",0.881161460534174
"313",0.87608503115588
"314",0.910826095913341
"315",0.911018980181227
"316",0.91360047074165
"317",0.911221946680318
"318",0.913242982456426
"319",0.921890831820997
"320",0.928649846803295
"321",0.922266688255771
"322",0.918754624217333
"323",0.933708848618548
"324",0.92999068742326
"325",0.932479371662562
"326",0.930133975536703
"327",0.939785374978383
"328",0.942211657617844
"329",0.950066071322974
"330",0.94564848212508
"331",0.941964454073649
"332",0.943833842745746
"333",0.953505070394952
"334",0.954693040301528
"335",0.94961961262908
"336",0.946506741466634
"337",0.948147147385239
"338",0.951841056022121
"339",0.952411944251351
"340",0.948792274747521
"341",0.946962435106917
"342",0.944440182535204
"343",0.938923988097868
"344",0.926412468807703
"345",0.927044802752397
"346",0.922953365892198
"347",0.933210022990404
"348",0.923089821427081
"349",0.934584497572741
"350",0.939662433970018
"351",0.943215540925414
"352",0.933554482286138
"353",0.921769995443872
"354",0.926640059041086
"355",0.933978221310541
"356",0.933944143733245
"357",0.932002465156287
"358",0.925003489001511
"359",0.921819515137257
"360",0.93128788170917
"361",0.930562490048206
"362",0.930083068967
"363",0.924674331188464
"364",0.929837793276663
"365",0.921311419087944
"366",0.912764819339511
"367",0.932166734156751
"368",0.935271415063255
"369",0.937402563030954
"370",0.940786926968347
"371",0.944225601548888
"372",0.950482352672546
"373",0.947674049933187
"374",0.943004019352997
"375",0.939555912559807
"376",0.941952539993234
"377",0.937551159464911
"378",0.944452851755429
"379",0.950814736862668
"380",0.935753040424552
"381",0.927250945557264
"382",0.91858546487242
"383",0.910294923704589
"384",0.911932768472753
"385",0.923393022465609
"386",0.933473473163821
"387",0.93350627154683
"388",0.936311002088108
"389",0.933753459742804
"390",0.923762312568076
"391",0.923836431998556
"392",0.929109061340839
"393",0.916141040380422
"394",0.905679804425652
"395",0.916723640975489
"396",0.898142927787985
"397",0.914568600146121
"398",0.921423211886291
"399",0.915650286055888
"400",0.936300402602601
"401",0.937823341707129
"402",0.938418745559609
"403",0.945358338279477
"404",0.949938201397168
"405",0.944335893066072
"406",0.935372970743712
"407",0.943117107641386
"408",0.944766519452248
"409",0.935158080879274
"410",0.934318103216504
"411",0.927624987305299
"412",0.941519961995089
"413",0.948304654628071
"414",0.935562707030757
"415",0.932494121747019
"416",0.950772694095391
"417",0.932660008729657
"418",0.924533678522037
"419",0.918513121732579
"420",0.91708740602342
"421",0.909377835465483
"422",0.885900222794859
"423",0.896801784928318
"424",0.882074261446613
"425",0.887067750252475
"426",0.892864703728229
"427",0.888567307402391
"428",0.8775613013484
"429",0.880410920749989
"430",0.878600673029482
"431",0.895711655103585
"432",0.892173769361433
"433",0.892710756823014
"434",0.889962294971276
"435",0.90668904135935
"436",0.880344258038939
"437",0.865020578378412
"438",0.889509861014502
"439",0.908148087882993
"440",0.92319884347636
"441",0.935565640719792
"442",0.931496241230687
"443",0.927148387042604
"444",0.925204517041271
"445",0.925587297706392
"446",0.925335115702773
"447",0.926320146720422
"448",0.936898626590594
"449",0.934712691581526
"450",0.938078937880276
"451",0.94114568956526
"452",0.940822534168938
"453",0.940329746909375
"454",0.931825378476589
"455",0.935852608945121
"456",0.943594240000412
"457",0.946317951117864
"458",0.944979686797931
"459",0.93672114768241
"460",0.937203949252095
"461",0.920895050217279
"462",0.913147413382939
"463",0.930678150080424
"464",0.917561397644535
"465",0.913310904216267
"466",0.926839233950451
"467",0.92314837200932
"468",0.929875391285797
"469",0.938042192179135
"470",0.937332436979318
"471",0.937332406546357
"472",0.924179391843496
"473",0.937686500413072
"474",0.935812722761142
"475",0.939131841744437
"476",0.940189583423403
"477",0.935722071145244
"478",0.938585787633291
"479",0.939409597258395
"480",0.939846721433137
"481",0.943005260578065
"482",0.932845589076523
"483",0.927600883002036
"484",0.925221677696542
"485",0.930446005761962
"486",0.930344211224298
"487",0.939253628645942
"488",0.939309875952452
"489",0.94341951301779
"490",0.933120881483751
"491",0.920736248858093
"492",0.907755000250726
"493",0.895320714397094
"494",0.890377980581017
"495",0.911911415811019
"496",0.926137606243374
"497",0.926399325631474
"498",0.930251765601243
"499",0.938155095299089
"500",0.945311893894029
"501",0.932851645704051
"502",0.929353089574587
"503",0.912942210003111
"504",0.910174426833522
"505",0.910447497752628
"506",0.916671167702201
"507",0.926572751278885
"508",0.925978565617662
"509",0.929685457256077
"510",0.921479967452058
"511",0.906255388119064
"512",0.915169825637759
"513",0.901706806919967
"514",0.915494495042494
"515",0.919589169748059
"516",0.920815129747503
"517",0.924213360159281
"518",0.923311725085412
"519",0.929219473213814
"520",0.932791587982959
"521",0.937754125881794
"522",0.941430219735904
"523",0.942448204531631
"524",0.942330520773521
"525",0.942546476802102
"526",0.932925002381682
"527",0.935711755251975
"528",0.941713014954338
"529",0.94014095589142
"530",0.948656449517609
"531",0.938505072972075
"532",0.932012201752643
"533",0.938798984861262
"534",0.94353087201914
"535",0.936089303686888
"536",0.930198181718799
"537",0.923368372216599
"538",0.93001446580168
"539",0.932289049664174
"540",0.923916310158531
"541",0.931720072512979
"542",0.922308769896104
"543",0.933293808091245
"544",0.92778130809274
"545",0.941944185218035
"546",0.945178239995374
"547",0.954640643464247
"548",0.950602834882248
"549",0.947302282520591
"550",0.928510103824937
"551",0.931768942442223
"552",0.923613554611893
"553",0.903848638352047
"554",0.90207839065075
"555",0.906940209207284
"556",0.886074145581854
"557",0.904879162448756
"558",0.883240046637787
"559",0.893899035717595
"560",0.903264907103418
"561",0.909321869055872
"562",0.918989277228853
"563",0.923796626383953
"564",0.94308516337429
"565",0.930926378259781
"566",0.932263340547177
"567",0.926601967634551
"568",0.915924249353623
"569",0.917541004142069
"570",0.89795282330805
"571",0.915502432379601
"572",0.930848614635843
"573",0.924774121324047
"574",0.935985890673459
"575",0.948405952996237
"576",0.950090154909797
"577",0.951423379702425
"578",0.950045867159517
"579",0.952824741311838
"580",0.959264841840784
"581",0.958548665033682
"582",0.961030685601818
"583",0.955148055911451
"584",0.949902016743468
"585",0.943512884883795
"586",0.943692844137208
"587",0.941569676791748
"588",0.937619380594855
"589",0.935921058120558
"590",0.937813879248489
"591",0.925677920856688
"592",0.932026669882954
"593",0.924876760364677
"594",0.93319635144783
"595",0.940381193239775
"596",0.935745671263505
"597",0.910979820938243
"598",0.917675500990663
"599",0.90309112350201
"600",0.904212751342709
"601",0.872057429862917
"602",0.85758994632233
"603",0.865205165053876
"604",0.885681802160764
"605",0.913426821214377
"606",0.904414167180193
"607",0.890954425323349
"608",0.906177391867539
"609",0.896220781176915
"610",0.891321585824255
"611",0.908719003590736
"612",0.871524384491346
"613",0.891264805028045
"614",0.880218183740795
"615",0.891437703644153
"616",0.91022889842453
"617",0.908519047446583
"618",0.903130313534865
"619",0.927269582089086
"620",0.926504318089564
"621",0.903180224272513
"622",0.90574796140345
"623",0.914411366393954
"624",0.918037864147647
"625",0.921676465620409
"626",0.936489686681945
"627",0.927079335099935
"628",0.905978051628946
"629",0.893449184327655
"630",0.864101223547373
"631",0.887908739457824
"632",0.914431503077786
"633",0.91251633147039
"634",0.937050183298296
"635",0.924452965272802
"636",0.938296852683718
"637",0.945073238868482
"638",0.934690999189493
"639",0.932567801580641
"640",0.913148710217781
"641",0.935047360689079
"642",0.929252178856493
"643",0.924295784010831
"644",0.923283490669172
"645",0.910542017691647
"646",0.917738103651668
"647",0.899379294532349
"648",0.893273435258242
"649",0.87133109854212
"650",0.857811704021532
"651",0.906809605263295
"652",0.867290487348394
"653",0.884969639648023
"654",0.850507778025913
"655",0.870207089139206
"656",0.912851061120948
"657",0.923493345817057
"658",0.931098436047801
"659",0.935491322519992
"660",0.933583733009433
"661",0.937837289197602
"662",0.944054717979356
"663",0.948102734892299
"664",0.957053915663763
"665",0.960087393479524
"666",0.957577752219989
"667",0.955781430245999
"668",0.948335552867261
"669",0.949663099931749
"670",0.945615319461394
"671",0.950788589263796
"672",0.950410589464487
"673",0.950781904894006
"674",0.947828849763521
"675",0.944015305127345
"676",0.949877359534333
"677",0.953427261746243
"678",0.951749913020962
"679",0.950444324519886
"680",0.956055838125914
"681",0.95674410726193
"682",0.954792482880196
"683",0.95155281015955
"684",0.949671688883588
"685",0.949626021972024
"686",0.946276099999726
"687",0.950338239741625
"688",0.942792004109453
"689",0.9455621590597
"690",0.947328842327068
"691",0.933638989915765
"692",0.937250085704114
"693",0.939560489271789
"694",0.94765092833311
"695",0.952226842782838
"696",0.943621851973902
"697",0.930785765925399
"698",0.930023193137483
"699",0.93136048214232
"700",0.932349035643947
"701",0.937422620965737
"702",0.929212760496521
"703",0.920882659774139
"704",0.929737050070964
"705",0.934897938819906
"706",0.930973509289815
"707",0.941336458730457
"708",0.943194521767332
"709",0.951044479388649
"710",0.94617444608571
"711",0.952616202948808
"712",0.952829048044843
"713",0.949960282797109
"714",0.942500311042256
"715",0.937537566389029
"716",0.929477638460708
"717",0.928824758974882
"718",0.925575728995198
"719",0.919393841097874
"720",0.928941061551722
"721",0.909218944063625
"722",0.902545393123144
"723",0.900873492521806
"724",0.902906049784133
"725",0.91016371203955
"726",0.904390471520592
"727",0.915066270835225
"728",0.929122682975309
"729",0.91323581499228
"730",0.906610577798614
"731",0.895490930101588
"732",0.915892487144966
"733",0.925757741616224
"734",0.937990288967738
"735",0.945753067803652
"736",0.942763123977675
"737",0.946897908093172
"738",0.948296895217518
"739",0.948623433547738
"740",0.942363094521025
"741",0.946130464449382
"742",0.940307490291617
"743",0.946609747212177
"744",0.940892252384571
"745",0.940261851178366
"746",0.938819178880167
"747",0.944973895080276
"748",0.944699686583217
"749",0.937796559075917
"750",0.930275524063232
"751",0.926685163180673
"752",0.928926407147749
"753",0.933937134109753
"754",0.939032494436489
"755",0.934303655421835
"756",0.940339533202419
"757",0.931089849785988
"758",0.936576705618928
"759",0.936727012347211
"760",0.933168659131119
"761",0.93853507374967
"762",0.935155510034413
"763",0.916761665272212
"764",0.929962009825107
"765",0.923170522422091
"766",0.927044414489435
"767",0.93135407311296
"768",0.920778854399786
"769",0.935582618801434
"770",0.937885908704796
"771",0.932406052765663
"772",0.936343140671237
"773",0.940109960481588
"774",0.938735743671889
"775",0.946911643590317
"776",0.940500260963044
"777",0.944908681672148
"778",0.940220937647233
"779",0.930256379995581
"780",0.938471156707639
"781",0.935708123222305
"782",0.93605174874536
"783",0.944614923355496
"784",0.930174551040788
"785",0.902435337031465
"786",0.911147442605767
"787",0.915474411252871
"788",0.906850134879253
"789",0.897373230429434
"790",0.91239892263664
"791",0.918503152538768
"792",0.928698940663788
"793",0.933439001370787
"794",0.92465519051609
"795",0.908451293364621
"796",0.906117570459053
"797",0.921752706386815
"798",0.926390878195204
"799",0.935423365750821
"800",0.940357930864563
"801",0.931551863575585
"802",0.928072033018687
"803",0.928548590694949
"804",0.924054450801881
"805",0.927138526793074
"806",0.927013719174984
"807",0.927270884826862
"808",0.932329762484118
"809",0.928394711626506
"810",0.93399391325555
"811",0.941365916630807
"812",0.930394907173115
"813",0.931006736996026
"814",0.939226224801801
"815",0.928160648004492
"816",0.920010704072809
"817",0.913697716517856
"818",0.918377509659624
"819",0.907767489236519
"820",0.910122148534092
"821",0.906489114668237
"822",0.929439816062241
"823",0.921740827590078
"824",0.910800406452927
"825",0.925271814370387
"826",0.917923747900098
"827",0.911360498857456
"828",0.925487540487959
"829",0.901253895510137
"830",0.913285969395237
"831",0.935561221876268
"832",0.933168155019938
"833",0.942980633761158
"834",0.944647020321671
"835",0.94845553067458
"836",0.953442437882571
"837",0.952836745793526
"838",0.939002550412162
"839",0.928020600474898
"840",0.920436635079868
"841",0.917446007688038
"842",0.93027758876973
"843",0.926575565948571
"844",0.915388377600289
"845",0.921629257326709
"846",0.92336252886021
"847",0.927102215933676
"848",0.926613038094873
"849",0.930440701405299
"850",0.939684082420575
"851",0.936630916744926
"852",0.931431750865138
"853",0.928364279722706
"854",0.928740997749494
"855",0.93769150829239
"856",0.948411153177933
"857",0.93791537750768
"858",0.927940809469036
"859",0.93939695973057
"860",0.938845949831629
"861",0.93332955993393
"862",0.93071743131043
"863",0.913511422201677
"864",0.930468339604478
"865",0.935592332447583
"866",0.927466546070526
"867",0.927899414974282
"868",0.916564994614584
"869",0.929119858533025
"870",0.935676367584201
"871",0.949993217568035
"872",0.94727300296964
"873",0.951834028222162
"874",0.945501863163912
"875",0.943191811549067
"876",0.942665268263685
"877",0.948366975278588
"878",0.949725723505503
"879",0.948701821142615
"880",0.935938903071811
"881",0.951616829471577
"882",0.958693882594638
"883",0.955776886468565
"884",0.956493582136079
"885",0.951345913682291
"886",0.947321342386434
"887",0.947287644292438
"888",0.939677707747668
"889",0.944816671807918
"890",0.954218300001751
"891",0.954820226405429
"892",0.948671637355927
"893",0.943472401989757
"894",0.938480357079634
"895",0.931036945990605
"896",0.927968393421216
"897",0.935525206817056
"898",0.932429452126302
"899",0.928526228211896
"900",0.919086273731194
"901",0.923769097175777
"902",0.929677536530408
"903",0.929727658847542
"904",0.931026003935988
"905",0.944440282056489
"906",0.943454730934716
"907",0.935291234015751
"908",0.942447949593159
"909",0.945586421112713
"910",0.943689898937317
"911",0.922541387055596
"912",0.932891977994697
"913",0.935170442698866
"914",0.936645098137865
"915",0.92414119892147
"916",0.926690150875494
"917",0.928300900189674
"918",0.898534413837976
"919",0.897054460803538
"920",0.916588467635918
"921",0.910706135359735
"922",0.932772454372252
"923",0.926455622352311
"924",0.932752709644801
"925",0.930577980413055
"926",0.9248724897792
"927",0.924513310324258
"928",0.926209068083517
"929",0.93188535875863
"930",0.932543828917861
"931",0.928423526703479
"932",0.931559628714514
"933",0.946538439979123
"934",0.937852162686222
"935",0.934992800414722
"936",0.936250526365735
"937",0.940466119604492
"938",0.93165578244952
"939",0.924282021864346
"940",0.930539537245732
"941",0.942069953828228
"942",0.94108763626094
"943",0.945317677386715
"944",0.946924947161842
"945",0.925954016382153
"946",0.913208557405554
"947",0.907090698872664
"948",0.91524041678683
"949",0.927066870852465
"950",0.93944888339211
"951",0.936212235031039
"952",0.908460706516689
"953",0.916097364421416
"954",0.908400603890426
"955",0.920618557256871
"956",0.923576507331245
"957",0.925221749644837
"958",0.921681915442102
"959",0.909122209183451
"960",0.910055545060152
"961",0.915746714498479
"962",0.907780950864853
"963",0.919042673843708
"964",0.91881019917067
"965",0.913440315831272
"966",0.928631519534286
"967",0.914253916967672
"968",0.904962189956374
"969",0.910870428202888
"970",0.920963135781705
"971",0.944559798249982
"972",0.93330456720741
"973",0.932969162814491
"974",0.926422304601601
"975",0.942938505327588
"976",0.932640574255335
"977",0.913132777501324
"978",0.915576136968709
"979",0.924110782869117
"980",0.923639841992255
"981",0.927134283182671
"982",0.923557444151882
"983",0.932694660732864
"984",0.931237188618992
"985",0.931859062139919
"986",0.924314256471157
"987",0.897325670306749
"988",0.88802574219191
"989",0.896241615560686
"990",0.889977317262172
"991",0.895056664490385
"992",0.860604730930322
"993",0.873665426909747
"994",0.906648089727206
"995",0.921775527735566
"996",0.905068200413094
"997",0.904279619829063
"998",0.913480391906087
"999",0.901419447181963
"1000",0.891002356031158
"1001",0.705609167271761
"1002",0.756677605926332
"1003",0.752874751949751
"1004",0.772674061306518
"1005",0.854901678347686
"1006",0.893744151899657
"1007",0.894237613857991
"1008",0.916797345353152
"1009",0.917579130427769
"1010",0.909528013987026
"1011",0.920352823115496
"1012",0.924571785312149
"1013",0.930237122137042
"1014",0.926911681745329
"1015",0.913586102093397
"1016",0.906310423999007
"1017",0.913724273975624
"1018",0.902213772392206
"1019",0.894098975114866
"1020",0.909915905153922
"1021",0.874707698152272
"1022",0.889840987899377
"1023",0.89561177399954
"1024",0.906825123405419
"1025",0.878581593941717
"1026",0.887637448033725
"1027",0.866994440978034
"1028",0.893392965879322
"1029",0.883558454691962
"1030",0.878960036410454
"1031",0.910767156204453
"1032",0.908901343827506
"1033",0.904618511631295
"1034",0.882561062412561
"1035",0.886051643675118
"1036",0.902845825075262
"1037",0.923632295180191
"1038",0.943082358879384
"1039",0.937953508662214
"1040",0.932285941406856
"1041",0.938294536676223
"1042",0.951341827901945
"1043",0.944819966078973
"1044",0.947827836570651
"1045",0.949359183215871
"1046",0.95181187042099
"1047",0.947184512637667
"1048",0.942505218694456
"1049",0.948770376946066
"1050",0.947851051156459
"1051",0.938612267554589
"1052",0.927413791938192
"1053",0.932862144061311
"1054",0.931791723917233
"1055",0.935448735361176
"1056",0.918926724499409
"1057",0.940163254495629
"1058",0.937952301771318
"1059",0.936396322585706
"1060",0.92998230008585
"1061",0.937566741726959
"1062",0.927745951620744
"1063",0.927309872240571
"1064",0.931486195121932
"1065",0.919393977360618
"1066",0.918990398069141
"1067",0.91616984555313
"1068",0.913536188173162
"1069",0.916001840767143
"1070",0.918378368408121
"1071",0.924955192177208
"1072",0.90287353848893
"1073",0.916493418922541
"1074",0.890492130324815
"1075",0.865889475723998
"1076",0.849396957290208
"1077",0.842552100241371
"1078",0.872073236801357
"1079",0.893339652586155
"1080",0.884681516601584
"1081",0.892734181452891
"1082",0.904009915699254
"1083",0.902166356133088
"1084",0.919201132825202
"1085",0.900744635275627
"1086",0.919597651761506
"1087",0.908370244232792
"1088",0.914366078340568
"1089",0.914098638718578
"1090",0.922588381392713
"1091",0.924746068584717
"1092",0.920202618549179
"1093",0.921129565917075
"1094",0.907207883219303
"1095",0.881676438690618
"1096",0.910218249503561
"1097",0.901640721205066
"1098",0.907718532299054
"1099",0.911778400721232
"1100",0.893748284304349
"1101",0.897548408767974
"1102",0.881289599153499
"1103",0.913246910445761
"1104",0.913718944454474
"1105",0.907045639433208
"1106",0.907705293671746
"1107",0.892001730730917
"1108",0.922164371109211
"1109",0.899764009427305
"1110",0.904808813235488
"1111",0.918341156828217
"1112",0.915896286212705
"1113",0.911436543974439
"1114",0.902228058676219
"1115",0.882587046793605
"1116",0.885700341300398
"1117",0.875683847910455
"1118",0.853314522169094
"1119",0.862384404137117
"1120",0.874587997867826
"1121",0.862738397329982
"1122",0.891073042308692
"1123",0.904022637181812
"1124",0.905891802319875
"1125",0.911888608650033
"1126",0.87218897006586
"1127",0.876617577571123
"1128",0.915953797409297
"1129",0.914425160437337
"1130",0.934553837010279
"1131",0.935988729981242
"1132",0.940147377919843
"1133",0.935536552300654
"1134",0.931806402851598
"1135",0.933626182442713
"1136",0.931170478591222
"1137",0.938001699301153
"1138",0.938329716988436
"1139",0.94202898786019
"1140",0.946529567692993
"1141",0.939184044666684
"1142",0.945083054631574
"1143",0.951211305853205
"1144",0.944283275990165
"1145",0.945478630799519
"1146",0.915360891691268
"1147",0.89766591777799
"1148",0.902332264906187
"1149",0.922878666709486
"1150",0.914805108559519
"1151",0.921872892915164
"1152",0.916761682329959
"1153",0.922511634130673
"1154",0.928731486848856
"1155",0.933859546852168
"1156",0.931784259204085
"1157",0.926833567805595
"1158",0.936347236627666
"1159",0.928637804609391
"1160",0.932678412475211
"1161",0.937070363791915
"1162",0.945297274623664
"1163",0.93725059936432
"1164",0.927235250802757
"1165",0.918410459791239
"1166",0.916704956061406
"1167",0.924942995468722
"1168",0.912030964293301
"1169",0.910745085746434
"1170",0.917829440923648
"1171",0.918557685843632
"1172",0.909388373968858
"1173",0.909227541747062
"1174",0.90911816814002
"1175",0.922988111125755
"1176",0.922016610579847
"1177",0.919229958525464
"1178",0.90476654943774
"1179",0.895041519906556
"1180",0.892073200873176
"1181",0.887122552430832
"1182",0.893610714985706
"1183",0.886356410455443
"1184",0.91069919024929
"1185",0.887903756253702
"1186",0.906901292970609
"1187",0.87644972829866
"1188",0.881363023603667
"1189",0.855161384588914
"1190",0.888024772812353
"1191",0.886872807819606
"1192",0.869284480948715
"1193",0.884157549489653
"1194",0.913104674775403
"1195",0.930730877347394
"1196",0.92528845887566
"1197",0.930895119585143
"1198",0.940928549056216
"1199",0.939761919497278
"1200",0.947022858397214
"1201",0.943180999224494
"1202",0.935839175953313
"1203",0.931032940261804
"1204",0.935173453045785
"1205",0.91803793113739
"1206",0.906633233334263
"1207",0.9122898009642
"1208",0.922411336759959
"1209",0.906960388881357
"1210",0.919212418270928
"1211",0.910575406628034
"1212",0.895686465850341
"1213",0.895245361795374
"1214",0.916224885883986
"1215",0.918906186526914
"1216",0.917694175915912
"1217",0.89763759728046
"1218",0.887706637893542
"1219",0.903895575389637
"1220",0.89728167607632
"1221",0.88776874735004
"1222",0.89980172492858
"1223",0.923395441980054
"1224",0.930333728336205
"1225",0.944647877682139
"1226",0.939031562518206
"1227",0.933927440440852
"1228",0.922002400688259
"1229",0.942684729079268
"1230",0.929939126583518
"1231",0.930281145087706
"1232",0.932957547207588
"1233",0.929262634080073
"1234",0.915914698257683
"1235",0.926055279948814
"1236",0.939113312026832
"1237",0.92762031895972
"1238",0.910779438918744
"1239",0.895506827337794
"1240",0.926466421994057
"1241",0.908679666772271
"1242",0.910033926565754
"1243",0.914566431689849
"1244",0.929295263326168
"1245",0.933570952740611
"1246",0.930647845404686
"1247",0.93232765905925
"1248",0.934215350114838
