"","chain","iter","deviance","lambda[1]","lambda[2]","lambda[3]","lambda[4]","lambda[5]","reli.omega","tau[1,1]","tau[1,2]","tau[2,1]","tau[2,2]","tau[3,1]","tau[3,2]","tau[4,1]","tau[4,2]","tau[5,1]","tau[5,2]","theta[1]","theta[2]","theta[3]","theta[4]","theta[5]"
"499",1,999,7952.20539075431,0.357269998689366,0.39509286664769,0.540274509975695,0.399760964591442,0.733384609437214,0.540627919552285,-0.621122998880987,0.644543861398054,-0.605425169346883,0.633918217365665,-0.607216933709725,0.57009066172023,-0.479706020904019,0.641519454149275,-0.697498425536809,0.325965640033626,1.1276418519635,1.15609837327589,1.29189654612948,1.15980882881108,1.53785298535938
"500",1,1000,8142.08997760287,0.369390785665834,0.373557226338188,0.534213236048787,0.353802074442819,0.729212787942477,0.526982402968671,-0.7057182355077,0.49951183354141,-0.648285640392734,0.552565550837248,-0.593820431073601,0.657642911080398,-0.451431069661799,0.555245465741016,-0.668949171010562,0.218398859103462,1.13644955253482,1.13954500134948,1.28538378156972,1.12517590788004,1.53175129009884
"501",2,501,7948.73362759468,0.486892484018062,0.510918203376767,0.46358787799346,0.449601863763452,0.778025014559102,0.591197930131665,-0.739605632350183,0.441443719896793,-0.646507896852495,0.581328755984345,-0.413578106899255,0.680660603281258,-0.413986696336369,0.664181715037035,-0.519872446880136,0.379411594327629,1.23706429099328,1.26103741054174,1.21491372062248,1.20214183589957,1.60532292327969
"502",2,502,8073.90757553652,0.473130672945971,0.419126389116422,0.473863679957173,0.472915356519101,0.780268960820607,0.578441817885716,-0.683356816572709,0.533737028569504,-0.645901128679041,0.59801027187956,-0.446632704889266,0.697572255886443,-0.432566403947062,0.659973827312949,-0.52589876842782,0.384749738398008,1.22385263368231,1.17566693005377,1.22454678718255,1.22364893443159,1.60881965122007
"503",2,503,8057.54239116086,0.402087780008447,0.428877069790799,0.355632422525002,0.389881443220399,0.779994879203543,0.526199634694308,-0.631707124504983,0.521349195474763,-0.654659998453395,0.599666801310408,-0.481487304095528,0.65094470679611,-0.360475817704917,0.665712972071776,-0.518259427947398,0.392975850642018,1.16167458283212,1.18393554099234,1.126474419951,1.15200753976762,1.60839201158375
"504",2,504,8109.53299017408,0.390887343018291,0.434298280377725,0.414984401054552,0.431493698538235,0.721552236961008,0.5339074252546,-0.738638567079334,0.56881780229603,-0.587390543240273,0.601821910437936,-0.46895019469641,0.671138533817907,-0.380187210153112,0.690115028237654,-0.610219366951045,0.352220440883535,1.1527929149319,1.18861499633905,1.17221205311861,1.18618681187821,1.52063763066343
"505",2,505,8081.07671362539,0.355289618535308,0.454250754173047,0.412556821806223,0.43441091089266,0.756982135674098,0.538103468188801,-0.586073812913553,0.507695540067661,-0.562519775573058,0.598017871526596,-0.412949450165332,0.751001629021347,-0.414126096674094,0.692719123092609,-0.605728888163504,0.329997123374974,1.12623071303896,1.20634374766678,1.17020313121885,1.18871283950259,1.57302195372972
"506",2,506,8125.51424977931,0.443395183211839,0.473847320082478,0.475837530105158,0.50081259111651,0.711961470455822,0.575928895086535,-0.700955031446163,0.512917181243005,-0.604704360377119,0.608900829583102,-0.436283039814211,0.62616983792595,-0.446171172797568,0.764378954571514,-0.56801152874382,0.325454294241365,1.19659928849546,1.22453128274935,1.22642135505658,1.25081325142083,1.50688913541362
"507",2,507,8051.92081957307,0.418525008870976,0.482090573962235,0.563966965848533,0.507276168478867,0.668057829971495,0.582259719082681,-0.675631481273756,0.479567601579307,-0.671049553151526,0.629648446214851,-0.520842700152154,0.734416512785587,-0.309579039227715,0.746408014476019,-0.602594898843246,0.356843918839035,1.17516318305045,1.23241132150324,1.3180587385684,1.2573291111066,1.44630126418622
"508",2,508,7963.27267712841,0.435187855840704,0.450752498910113,0.549092380301214,0.491439714104622,0.680785462643666,0.576191949371251,-0.676291295561448,0.457480510354432,-0.560917844211157,0.629922175858125,-0.589311884311493,0.705674745504575,-0.329751306265047,0.834901571954911,-0.536802595172713,0.365479559752836,1.18938846987123,1.20317781527371,1.30150244210485,1.24151299259923,1.46346884614695
"509",2,509,7965.75948822458,0.386642480600926,0.446540434795145,0.60119524333877,0.429595916227899,0.642201270439883,0.556773536436732,-0.735158659281475,0.584697282182445,-0.63671230627104,0.674926009155057,-0.57575297820857,0.63493392417324,-0.384385220590635,0.813137345743361,-0.530250580263319,0.387687765507171,1.14949240780524,1.19939835990704,1.36143572061316,1.18455265123969,1.4124224717546
"510",2,510,7901.89297758903,0.378775692951214,0.410309986104079,0.65395712792716,0.373602136745806,0.733127243885769,0.56526797932046,-0.716942786038209,0.524421644693287,-0.654428080848044,0.594695700818477,-0.619488692647262,0.581213655306884,-0.338671066682756,0.729260141456762,-0.501965962222388,0.451878009743685,1.14347102557067,1.16835428469673,1.42765992516674,1.13957855658103,1.53747555572754
"511",2,511,8105.09441614775,0.478410826614415,0.412188732027128,0.71431723453829,0.342594603173065,0.72900620856654,0.588942436087496,-0.661990359525914,0.508238353522365,-0.717759291029296,0.634228772389377,-0.598431440732465,0.585639083121003,-0.373715456944436,0.660684372623998,-0.596813682448473,0.291649877584023,1.22887691902189,1.16989955081013,1.51024911155843,1.11737106212331,1.53145005212856
"512",2,512,8011.98807450453,0.485738314178693,0.483906507709665,0.675232248199165,0.3265877926098,0.72397032364125,0.592348240938269,-0.669763567655268,0.499133976936308,-0.666411549743368,0.609191297976932,-0.567967473979506,0.609584287464122,-0.350187679728143,0.709559556913936,-0.614747626997925,0.375479980199191,1.23594170986116,1.23416550820376,1.4559385890081,1.10665958628174,1.52413302951322
"513",2,513,8003.8046930999,0.454008774550905,0.461891317661051,0.638896357458858,0.270623109310464,0.800935620899844,0.579752175064552,-0.661060436674364,0.543442554360386,-0.705034464730608,0.588485746364218,-0.534495034661703,0.571590618231489,-0.32223421522286,0.708417370633227,-0.565882549534783,0.380370646506827,1.20612396736921,1.21334358933066,1.4081885555742,1.07323686729286,1.64149786882622
"514",2,514,7834.60551097507,0.436410460114173,0.443557962363589,0.641789036373948,0.304781228582158,0.781093705165609,0.576262090257698,-0.638399874508464,0.647526245617682,-0.667039429915719,0.667793391639084,-0.587893683414902,0.555098804984811,-0.368849252632113,0.703066278090474,-0.567032795866268,0.412639435633963,1.19045408969706,1.19674366597614,1.4118931672098,1.09289159729605,1.61010737624934
"515",2,515,7943.85719155684,0.427953962946672,0.482073072578283,0.597407228427103,0.377900004674243,0.75550107047191,0.582428988945849,-0.733418846228461,0.48533094661,-0.584997299776571,0.64843898956474,-0.658831950947392,0.574729538109379,-0.337412404945467,0.734081400338519,-0.594451160863939,0.419573727091383,1.18314459440176,1.23239444730507,1.35689539657695,1.14280841353279,1.5707818674842
"516",2,516,7771.45844508406,0.429247513514159,0.473451788236927,0.587885879005158,0.354313533406309,0.676439453467233,0.559748555533201,-0.800758453537843,0.481849252868385,-0.644664268862823,0.690404792132637,-0.561645864676958,0.659590036769668,-0.432069948904238,0.76004703815748,-0.516323970045138,0.408825577231321,1.18425342785809,1.22415659578474,1.34560980673367,1.12553807995486,1.45757033420705
"517",2,517,7942.09902172472,0.431766991893199,0.522175341378523,0.615643402034041,0.46642186810755,0.729710318214453,0.60471794812797,-0.729979958628318,0.442202638634643,-0.676474678737713,0.56437436896187,-0.567495517686194,0.589089798091812,-0.435562082430699,0.760564395955323,-0.570530614972195,0.367924142529461,1.1864227352885,1.27266708714378,1.37901679846805,1.21754935904894,1.53247714850864
"518",2,518,8006.25185544887,0.433678143923686,0.551948472474656,0.593533689017778,0.431975105923943,0.719742368297645,0.598641592751983,-0.730512971805596,0.420018754320557,-0.685890756695759,0.633880683317258,-0.554367375938436,0.577985574294635,-0.424433579035649,0.729040256205587,-0.653748869507704,0.368943204159792,1.18807673251709,1.30464711626711,1.35228223999905,1.186602492138,1.5180290767227
"519",2,519,8042.8120202816,0.391308761967763,0.489215386963836,0.625148881353746,0.400583444646568,0.698587695161598,0.575739535962442,-0.714089788546684,0.43086454880675,-0.691010062013048,0.702584217155749,-0.607806397385293,0.691325882610146,-0.359941147707043,0.668837562977751,-0.592498262898287,0.287748796913274,1.15312254719274,1.23933169484218,1.39081112385784,1.16046709612491,1.48802476783119
"520",2,520,8091.02165732712,0.418123145157167,0.52009242408344,0.576212811174573,0.372635814182358,0.659243465208892,0.564599603513821,-0.770264785281275,0.409659424101262,-0.671188980187317,0.713260005660153,-0.504271728100224,0.69114744946327,-0.372833594606706,0.630350952656838,-0.600971198992713,0.325684805961118,1.17482696451612,1.27049612958899,1.3320212037617,1.13885745001135,1.43460194642063
"521",2,521,7935.48574072376,0.434656840568102,0.592240642298075,0.635819253187145,0.391025908332756,0.678447084116033,0.598872372879956,-0.676234927978029,0.408238141028474,-0.622282796839446,0.663270638253995,-0.493965980070764,0.696755990893792,-0.437044799604196,0.738410307095257,-0.534236203579969,0.336777236198672,1.18892656905264,1.35074897838964,1.40426612272346,1.15290126098746,1.46029044594555
"522",2,522,8014.62305118859,0.38978437014356,0.607070421406712,0.69334176495274,0.389784441498132,0.734153406337768,0.612983698600901,-0.6515114521023,0.598427203646509,-0.694983280069877,0.684611261737657,-0.535984570280321,0.677410138103043,-0.434365321024931,0.598848047665696,-0.552121881199473,0.335006453761678,1.15193185520821,1.36853449654692,1.48072280302778,1.15193191083401,1.53898122403735
"523",2,523,7952.62977177986,0.369539979148854,0.637178135862634,0.68218399784332,0.362647511748786,0.714206100659099,0.604724482613715,-0.687242402039256,0.481904781644594,-0.762478581581675,0.563151788750862,-0.630793655565802,0.629526109090129,-0.472252944763134,0.652723746386055,-0.579859579717465,0.346447843261159,1.13655979618934,1.40599597682138,1.46537500691349,1.13151321777759,1.51009035421868
"524",2,524,7826.65890097526,0.256009955115284,0.658172335592617,0.747443948744908,0.365065908223887,0.652389227697328,0.589405917705168,-0.711449423307196,0.490077571257535,-0.777147803530255,0.553307360471053,-0.694582067423816,0.610083050252734,-0.433403263897577,0.633878003559641,-0.681059463437203,0.309659458850474,1.06554109711813,1.43319082333944,1.55867245651538,1.13327311734733,1.42561170441552
"525",2,525,7853.24849656641,0.280328703114991,0.662798719091738,0.749024374708456,0.348548564881756,0.683793176259679,0.597516355177453,-0.699786340072339,0.43762583313823,-0.765427159788388,0.557343853252839,-0.683008573203277,0.630444698538908,-0.350941950247695,0.667034856340115,-0.712243186456577,0.207374661992225,1.07858418179013,1.43930214202965,1.56103751390739,1.12148610208113,1.4675731078993
"526",2,526,7964.18436772759,0.323513657724495,0.641327443934843,0.781783424390729,0.345532440875164,0.723912605987712,0.613309809520347,-0.821751250174454,0.532893723402635,-0.681482799784569,0.60113372709898,-0.62758804866357,0.676660412080435,-0.427541725476438,0.609161127809678,-0.60050653408442,0.204006099616395,1.10466108673428,1.411300890344,1.61118532265209,1.11939266769715,1.52404946110792
"527",2,527,7921.81174039655,0.253778789279012,0.677420897710919,0.77702123006186,0.295989754202825,0.706069077295816,0.594997943216337,-0.775769813816939,0.519566542073418,-0.842652020623973,0.595402811591508,-0.677074759158859,0.670145279424841,-0.46436314905084,0.609545610765343,-0.661429595707991,0.193848685795638,1.06440367388792,1.45889907265547,1.60376199196685,1.08760993459305,1.49853354191336
"528",2,528,7913.42327872777,0.34306861521252,0.744800927895402,0.817070210548537,0.331942093083668,0.676612511688321,0.6293124687352,-0.713178653497347,0.46283581454885,-0.752673002129536,0.597327926547065,-0.600934849495773,0.55931800051398,-0.392834555973685,0.645674224204847,-0.522902373697404,0.29132109500263,1.11769607474384,1.55472842219385,1.66760372896583,1.11018555316077,1.45780449097318
"529",2,529,8105.95433067696,0.306618634161127,0.752958855595872,0.782100554957005,0.330799991933509,0.676861843367653,0.618865770885856,-0.684958077519529,0.478010962107621,-0.74445066603159,0.54010543262258,-0.601373171909067,0.611853188742085,-0.382569690027443,0.696669830807216,-0.581131769860057,0.233427383402675,1.09401498681483,1.56694703822024,1.61168127806406,1.10942863466321,1.45814195500706
"530",2,530,7951.97317292316,0.304838965301662,0.729373178975748,0.762627051644701,0.321431139264177,0.760210390720608,0.623654129475558,-0.685077070957119,0.510518223068932,-0.715974161562142,0.562490445130494,-0.608104401647705,0.598727138440458,-0.347053866285249,0.678371096920612,-0.587744812461361,0.239395139933099,1.09292679476619,1.53198523420919,1.58160001990029,1.10331797728867,1.57791983815958
"531",2,531,7901.59193344174,0.306499761420292,0.716049329291602,0.693224110360198,0.314968238224385,0.790744052595684,0.614220760399117,-0.743764742970529,0.462324858097937,-0.714142783312329,0.56961321375452,-0.572096232972493,0.608560051733643,-0.362174915510238,0.690756629594082,-0.607097361859617,0.350225806769237,1.0939421037507,1.51272664197895,1.48055966718469,1.09920499109017,1.62527615671545
"532",2,532,7984.30492365211,0.293039889427788,0.649605648680781,0.675785657523093,0.344911946851641,0.837392939584823,0.610716889337723,-0.691867039075489,0.437575733937655,-0.693169420896219,0.561789711137223,-0.604002851746942,0.608396848959684,-0.371980445553393,0.700244151381169,-0.739922703530958,0.27626809465562,1.08587237679585,1.42198749879798,1.45668625491392,1.11896425108099,1.70122693526651
"533",2,533,7759.14271116548,0.364794379686442,0.671337438992885,0.723407959291879,0.369616834403832,0.836342941331115,0.637528490702765,-0.675325985631895,0.470224381352924,-0.708682544288259,0.591098804484127,-0.56773145401401,0.621724897579148,-0.371522387651189,0.65978568641842,-0.728926477844075,0.289351194847423,1.13307493945082,1.45069395699353,1.52331907556684,1.13661660427471,1.69946951551438
"534",2,534,7912.76108824424,0.342520130388646,0.648684964054906,0.697806957740179,0.354370256732351,0.833496525943389,0.623392786265987,-0.676860377977713,0.459360729335891,-0.707354796563839,0.614782075235348,-0.637397633968369,0.640853210038755,-0.373045670504346,0.641599447944305,-0.654395255436787,0.223436091524465,1.11732003972146,1.42079218259091,1.4869345502706,1.12557827885655,1.6947164587597
"535",2,535,7900.3819967851,0.33669275301064,0.693342029356657,0.691256489564183,0.419714502896162,0.814507789638211,0.635968110546271,-0.672007530226072,0.468343497710497,-0.688345328085158,0.58270642704098,-0.642271067351903,0.541494368406925,-0.515214685252981,0.561077171351136,-0.635981854145334,0.289025834927715,1.11336200992988,1.48072316967241,1.4778355343646,1.17616026394137,1.66342293938132
"536",2,536,8006.91715353032,0.376201409322257,0.689823603202561,0.753103605366478,0.327019316773136,0.820106426095676,0.63764610385308,-0.766630059867669,0.467859058603378,-0.655167677101544,0.674465080124977,-0.6628285564431,0.516255241558218,-0.426893105782129,0.545691746733851,-0.586826473353405,0.366655713057391,1.14152750037605,1.47585660353536,1.56716504041599,1.10694163354277,1.67257455012342
"537",2,537,8002.68184992338,0.389447361830461,0.71087641344365,0.622473190593106,0.288380619709404,0.885796367408801,0.626655542355554,-0.801512692284406,0.447940448741424,-0.618737153120168,0.695638437268296,-0.691868279759005,0.516245393198697,-0.327437814586416,0.604475697092568,-0.608622694230408,0.400208072184323,1.15166924763671,1.50534527519051,1.38747287300716,1.08316338182398,1.78463520451463
"538",2,538,7910.99207010957,0.423449967605979,0.728777921109456,0.667209889449908,0.3245219891012,0.848244863098283,0.64166153505022,-0.716820919489271,0.555987504458752,-0.585281957977355,0.651896055108356,-0.651413637591296,0.568607436184484,-0.437246086343787,0.640994717990545,-0.593712963554864,0.396856395288106,1.1793098750655,1.53111725829662,1.44516903657976,1.1053145214102,1.71951934777262
"539",2,539,7945.49121852473,0.417110350424114,0.678892952661952,0.689145567343557,0.332490030477287,0.749240897522393,0.621756556189788,-0.661043092629061,0.546989271618336,-0.625588774235268,0.637011917506076,-0.619988008891798,0.538780932256753,-0.399416067114756,0.614505521511787,-0.605878039772749,0.365579359142762,1.17398104443093,1.46089564117406,1.47492161298927,1.11054962036679,1.56136192252016
"540",2,540,7950.63464935207,0.356389282380746,0.677494261091321,0.651912610380219,0.304947492673219,0.807951104443007,0.61037014840176,-0.635360607983307,0.575464359126135,-0.659713378422697,0.803582789606826,-0.708584065187955,0.507595849753026,-0.279369996262386,0.705298704646379,-0.614238227084829,0.361616678046969,1.12701332059586,1.45899847381168,1.42499005157275,1.09299297328768,1.65278498717068
"541",2,541,7905.77935324074,0.384461213745015,0.67596082214518,0.583192681060201,0.317456515366569,0.82303609841922,0.607881691835738,-0.648752792434913,0.532850511178117,-0.691462453837015,0.780157727849521,-0.638346629139576,0.600129476799452,-0.3997788500417,0.721140416749893,-0.604857207715409,0.28030942483999,1.14781042487429,1.45692303307519,1.34011370324219,1.10077863914868,1.67738841930113
"542",2,542,7903.36086843609,0.356608932353003,0.682083712174683,0.598199054355582,0.285349795467855,0.894494345574762,0.613422012226689,-0.591111495889278,0.573886407473608,-0.624664560002113,0.748660257224478,-0.657013728924711,0.616960296002784,-0.364596351677449,0.712543613731836,-0.601416313339952,0.300604102901553,1.12716993063395,1.465238190414,1.35784210863191,1.08142450577355,1.80012013426522
"543",2,543,7976.11692476427,0.36425078860329,0.730935079069067,0.67075886915679,0.345746157324952,0.88671623469956,0.642613234312326,-0.571180356618694,0.606291546330934,-0.678155420895776,0.699449868577239,-0.59448606691635,0.527430830628651,-0.3588178346993,0.660639028987199,-0.601028121515217,0.409189960704107,1.13267863699812,1.5342660898137,1.4499174605525,1.11954040530497,1.78626568087977
"544",2,544,7920.7260102513,0.363647706533831,0.707278778329624,0.644786407331146,0.348154327683453,0.838696727125669,0.627557122029828,-0.581983512830207,0.632003995580632,-0.675516414445325,0.73149560166319,-0.622705323021612,0.607681010181263,-0.462532487251832,0.568894209272566,-0.610798115130995,0.386788232031835,1.13223965446732,1.50024327027545,1.41574951107901,1.12121143588472,1.70341220009131
"545",2,545,7972.5408766655,0.449764385941176,0.651378242569573,0.626203460238573,0.260422729502015,0.85464823225364,0.617717558355276,-0.571370471412249,0.550051571962168,-0.696518642019827,0.680153046372844,-0.653821906357855,0.520828152824346,-0.32073254641046,0.65301353148817,-0.541770903843107,0.354908400149327,1.20228800286104,1.42429361489303,1.39213077361476,1.06781999804128,1.73042360089427
"546",2,546,8007.25460958079,0.38204320584751,0.671376621629743,0.645803460297368,0.304750262259213,0.841062996179703,0.618152508866824,-0.637496711325154,0.532990577588527,-0.74461105240735,0.673846090084619,-0.643405578671501,0.634746717734309,-0.383801956831871,0.646410575177755,-0.547665694301065,0.325142263047703,1.14595701113424,1.45074656807097,1.41706210933205,1.09287272234706,1.70738696354278
"547",2,547,7859.2028933627,0.347035902262881,0.630556035933918,0.622132092282557,0.210804299459574,0.74913757455634,0.567170376625741,-0.653476816146961,0.565759715943949,-0.738719708885424,0.600552904849127,-0.568395232040436,0.689641079997943,-0.337666707746757,0.673339681067044,-0.590764489086822,0.36635787217705,1.12043391745941,1.3976009144527,1.38704834024787,1.04443845267064,1.56120710561216
"548",2,548,7813.0944602414,0.399422470279972,0.564682747317698,0.611225304087901,0.251374176655328,0.740978773933069,0.568705194158147,-0.661791750619388,0.578670877804981,-0.724591242391873,0.618199383219972,-0.549209507039123,0.639212921221031,-0.374119624187052,0.709437057390621,-0.71452497444527,0.350833616851992,1.15953830976455,1.31886660511826,1.37359637235735,1.06318897668914,1.54904954341935
"549",2,549,7807.68065662806,0.37790981718529,0.5941730062895,0.589389976392337,0.198586516791002,0.708879651774812,0.549373343559469,-0.699224207033814,0.55799846325967,-0.729347818393117,0.63999486692719,-0.614656403333472,0.641497311566858,-0.514237035747685,0.624253543703863,-0.715433408300507,0.313160411453238,1.14281582992502,1.3530415614031,1.34738054427176,1.03943660465118,1.50251036070038
"550",2,550,7835.58262143573,0.326478704786137,0.580349309077543,0.556809489958168,0.240238536663036,0.678251002500843,0.531595269130576,-0.662410082012447,0.621319962736427,-0.637073035545336,0.618218391042616,-0.617321090281445,0.580090331622516,-0.342039247266071,0.651665103822851,-0.721700900157151,0.229663825647899,1.10658834467883,1.33680532054678,1.31003680810748,1.057714554498,1.4600244223934
"551",2,551,7888.62922010787,0.356515410985212,0.481807184084744,0.569300338881535,0.362729159898339,0.694133991720252,0.54847939144216,-0.688882761975411,0.527825912751268,-0.643214637587654,0.572728435293147,-0.581613705435976,0.559990980736305,-0.343395498521032,0.622661972885104,-0.68651459814257,0.252017710706381,1.12710323826995,1.23213816263567,1.32410287585063,1.13157244344055,1.48182199846149
"552",2,552,7991.0932232586,0.31138611055578,0.504425172387643,0.53675599261608,0.36917663210029,0.772246290908769,0.554366689486134,-0.714459865555513,0.514256497611405,-0.782016634770911,0.565732105981536,-0.59396187791356,0.660698774897361,-0.387202563864475,0.64389748573865,-0.71425171219532,0.276554999745763,1.09696130984706,1.2544447545383,1.28810699560927,1.13629138568891,1.59636433382235
"553",2,553,7953.04208637683,0.316044944666781,0.522781974319549,0.560097915425367,0.24146282236862,0.774118414445561,0.538312643635075,-0.721370279235821,0.519449187255613,-0.694702109189293,0.576595213078981,-0.55416912512836,0.512474189213863,-0.435894088991536,0.646042301589683,-0.626762788962083,0.286585208137946,1.09988440704943,1.27330099267345,1.31370967486384,1.05830429458622,1.59925931958371
"554",2,554,7986.35596710617,0.272265238652838,0.50976215012614,0.440983548182614,0.235981304881703,0.726788660747308,0.488629061417236,-0.659517171082856,0.511268388188481,-0.705279027646604,0.588323266953763,-0.500263690015024,0.575247108545199,-0.395181988026538,0.581473293992715,-0.639916419212359,0.34221961270068,1.07412836017869,1.25985744970123,1.19446648976773,1.05568717625367,1.52822175739087
"555",2,555,7985.13721752712,0.306030207050709,0.592888152211694,0.401124163245965,0.244245714659278,0.721421079489554,0.5065840782896,-0.714527024163997,0.519459420761291,-0.702372479309726,0.58015298454291,-0.508828693771949,0.541000691790743,-0.371374113552027,0.689242906668724,-0.594652657367011,0.367674585227939,1.0936544876275,1.351516361033,1.16090059433978,1.05965596912942,1.52044837393187
"556",2,556,8028.54380989152,0.339075350763251,0.606668061328558,0.427306295237295,0.215008522121178,0.704639423814871,0.512502484582535,-0.64290359205259,0.56659569224381,-0.713614367950577,0.599733087551058,-0.515788983767995,0.618870963396117,-0.33915801537393,0.697315924823789,-0.652624948877578,0.33105753776444,1.11497209349522,1.36804613663615,1.18259066994942,1.04622866458473,1.49651671759415
"557",2,557,8017.00508379965,0.442478859435519,0.53466326405407,0.342751913811789,0.243521527825698,0.687982696047784,0.503416205035583,-0.610518720394131,0.624369724281641,-0.720223260913303,0.557046059428544,-0.508285521944873,0.615720181181746,-0.350523094183362,0.706011374185206,-0.66937142393698,0.305931826024315,1.19578754104736,1.28586480592895,1.11747887442164,1.05930273451456,1.47332019006118
"558",2,558,7961.89019564828,0.51301298563191,0.464287169665083,0.384042842419372,0.261071520644261,0.720521493340059,0.523326001818435,-0.658642775245477,0.659945996317159,-0.770103280585412,0.555132235565096,-0.575678345535094,0.626176703537116,-0.36088780114975,0.689834448902429,-0.656608228604518,0.370806610801455,1.26318232342697,1.21556257591561,1.14748890481355,1.06815833889151,1.51915122236499
"559",2,559,8065.19862179744,0.466474984887503,0.497772362921769,0.291246199564607,0.324457533455101,0.735297565760721,0.517392046642685,-0.659070367606629,0.575926719242058,-0.764220795406217,0.550531526693613,-0.514062974450668,0.642743126230548,-0.293865523023895,0.691442390609313,-0.579780328994458,0.386489342502814,1.2175989115258,1.24777732528872,1.08482434876083,1.10527269101577,1.54066251021364
"560",2,560,7903.78139852571,0.4508418709187,0.538702159741132,0.324956450397743,0.250598921294076,0.73050221759064,0.513134975574558,-0.780143955988764,0.550418709258374,-0.801700939070079,0.574977322076081,-0.553248008913122,0.638830658544358,-0.426020937804745,0.720635375517042,-0.658261304966584,0.341912789700244,1.20325839257347,1.29020001690976,1.1055966946551,1.06279981935375,1.53363348990484
"561",2,561,7847.98171211831,0.487966311384711,0.511971314082572,0.438275375968597,0.293964615297618,0.779073151515321,0.557771823182261,-0.720059373239079,0.536467591386672,-0.828005867900219,0.557690652195811,-0.497277796682795,0.658634674044692,-0.377409670430098,0.686740070986376,-0.671608432532117,0.25487331578919,1.2381111210464,1.26211462644344,1.19208530518042,1.08641519504708,1.60695497541201
"562",2,562,7920.45378889437,0.440731798578988,0.504279075796252,0.424469482889961,0.280985881990817,0.78026262060275,0.541639435051654,-0.681343704336708,0.514745939486116,-0.80676870643613,0.621079959135875,-0.487165939943159,0.663294513458882,-0.428250096574075,0.601354270918801,-0.628861888994359,0.248218396693553,1.19424451827867,1.25429738628592,1.18017434190487,1.07895306587816,1.60880975710987
"563",2,563,7946.55912072985,0.479321325701036,0.547369919774263,0.388059121264787,0.360616155193686,0.803205543509794,0.570779856566262,-0.724671299763949,0.565568986586693,-0.785652899309329,0.593498177402718,-0.513767974967563,0.688729722987551,-0.481265879461381,0.706603373130045,-0.649433425104661,0.280756577498701,1.2297489332718,1.29961382907368,1.1505898815968,1.13004401138668,1.64513914512486
"564",2,564,7823.85795251664,0.533769478479789,0.636592097783335,0.328245440229093,0.280877134023767,0.836883163878445,0.577894430034133,-0.761154002827131,0.505760410675969,-0.668091252704997,0.70433922241473,-0.503387037920414,0.689749384750985,-0.444868012593868,0.745189696847337,-0.645618040654419,0.227536323685389,1.28490985615659,1.40524949896019,1.10774506903119,1.07889196441741,1.7003734299832
"565",2,565,7823.72629474971,0.612668001033061,0.648186057174053,0.297622749817215,0.270587764865949,0.863192937360527,0.591778434039465,-0.740066989101148,0.498065941628959,-0.673364179781184,0.692645089338475,-0.509352308912514,0.691577882871397,-0.433439021208997,0.692034399065525,-0.690041425046895,0.26109550524571,1.37536207948985,1.42014516471484,1.08857930120876,1.07321773849515,1.74510204710909
"566",2,566,7699.65030192809,0.559671026399628,0.626000952710064,0.249703406552938,0.260905115576338,0.840984555671741,0.562849708119746,-0.738235223641441,0.498824165335073,-0.586300091919685,0.7244706531895,-0.573195902516046,0.678679316769904,-0.351700853829647,0.69591617895297,-0.657226533680227,0.256642309802264,1.31323165779121,1.39187719279391,1.06235179124414,1.0680714793339,1.7072550228784
"567",2,567,7985.33406616008,0.527050958952009,0.615881306358583,0.344764219333155,0.362545372769638,0.894463684647115,0.60106622273052,-0.655486531020995,0.537051576894139,-0.536992527093334,0.629814762841461,-0.611706678045636,0.607570883004975,-0.396045603044288,0.674995895829353,-0.728561798637136,0.301901028579446,1.27778271333223,1.37930978352195,1.1188623669324,1.13143914731668,1.80006528315249
"568",2,568,7967.91543966413,0.534606378785321,0.681086418381734,0.35389145857277,0.289940877200353,0.923599178971533,0.607713326842718,-0.7935873366502,0.498574044629936,-0.619732750098029,0.629771367928567,-0.647904105160391,0.598772480452385,-0.381424036117332,0.62078129021873,-0.727629162727947,0.336966725316818,1.28580398023795,1.46387870930406,1.12523916445076,1.08406571227171,1.85303544339689
"569",2,569,7875.44672627257,0.515605728140198,0.694953789563463,0.337442122823858,0.276567130182945,0.981622779689015,0.611641768643137,-0.800799711083269,0.491471337966666,-0.614278181871946,0.700300041878907,-0.572134359103178,0.574214960427547,-0.372748406104569,0.695993387748562,-0.713456690927537,0.262716427361523,1.26584926689098,1.48296076962862,1.11386718625587,1.07648937749763,1.96358328160439
"570",2,570,7964.32189592816,0.498992501098257,0.663008372954341,0.377311513409592,0.217441015220747,1.03334435598406,0.608905855163637,-0.800188257665779,0.487696472596044,-0.673849922144083,0.644599551816587,-0.583830837765638,0.631130317696292,-0.41250686452064,0.71350636954232,-0.723183467054479,0.285906458102833,1.24899351615229,1.43958010260756,1.14236397815144,1.04728059510023,2.06780055804411
"571",2,571,7908.01396899477,0.368932510446153,0.574572862656456,0.496123253250541,0.313443086514925,0.989321057103608,0.600661882317597,-0.73320457286812,0.417007638329372,-0.674373435339922,0.647616826851597,-0.574222655051551,0.631357086951699,-0.410863485481139,0.59813022331809,-0.690554161327694,0.312644013355274,1.1361111972641,1.33013397450123,1.2461382824159,1.098246568484,1.9787561540286
