"","chain","iter","deviance","lambda.std[1]","lambda.std[2]","lambda.std[3]","lambda.std[4]","lambda.std[5]","lambda[1]","lambda[2]","lambda[3]","lambda[4]","lambda[5]","reli.omega","tau[1,1]","tau[1,2]","tau[2,1]","tau[2,2]","tau[3,1]","tau[3,2]","tau[4,1]","tau[4,2]","tau[5,1]","tau[5,2]","theta[1]","theta[2]","theta[3]","theta[4]","theta[5]"
"1200",2,5996,4299.05305706835,0.645184994689939,0.765806422484425,0.118274892704004,0.563436710378845,0.400744087409669,0.844453809755704,1.19085797053159,0.119110945421123,0.681995298103096,0.437402801836007,0.681891403445048,-0.819643390491848,0.997626115359784,-0.89265442538047,1.40647087529361,-0.347836864976076,1.19330590158455,-0.472030134768785,1.32817200767055,-0.751381433209483,1.06750851460297,1.71310223681092,2.41814270597862,1.01418741731911,1.46511758663473,1.19132121105399
"1201",2,6001,4277.89895389131,0.63389420726094,0.694181635922066,0.19405355262596,0.571291999286664,0.446085807136431,0.819599181918587,0.96440922332992,0.197813807735569,0.696063559602174,0.498425355547946,0.668631733126175,-0.925923278332765,0.930924401527,-0.722419648086549,1.28902929296413,-0.453296674908147,1.07421305919515,-0.289890547520803,1.45155161909917,-0.700434333938975,0.885354781813468,1.67174281900162,1.93008515004382,1.03913030253084,1.48450447900605,1.2484278350531
"1202",2,6006,4265.29376951139,0.704741192042538,0.634974541547503,0.219217967592405,0.703533924080206,0.379560883218199,0.993342456471582,0.821938338873663,0.224683181364217,0.98997025995074,0.410262126957267,0.702998838904452,-0.984462338756347,1.01129775301193,-0.712321664499943,1.31178942733537,-0.408320532200145,1.00448794128422,-0.663027729062662,1.29475913166171,-0.864012993660355,0.928137365558502,1.986729235829,1.6755826329104,1.05048253198795,1.98004111558694,1.1683150128155
"1203",2,6011,4206.09118621807,0.731133798089239,0.548602155325842,0.394626487528319,0.602428950034084,0.402507218287614,1.07167583157844,0.656157110232607,0.429482596316172,0.754760331114754,0.43969830259082,0.692011836014791,-0.926861220187204,1.24572820243378,-0.82698720734789,1.08211469858714,-0.648408645202417,0.941569744091582,-0.66073269028962,1.10154973933903,-0.85785759683686,0.923542884986646,2.14848908798933,1.43054215330881,1.18445530053848,1.56966315742445,1.19333459730125
"1204",2,6016,4321.45916543626,0.712704330837891,0.528832851578874,0.392309302979034,0.558303052516395,0.351600751479301,1.01602328297112,0.623090201678721,0.426500407458176,0.672948520581477,0.375581620054598,0.659815187066622,-0.92748557868355,0.922338526687726,-0.677100339986652,1.11600154334445,-0.574593187958645,0.921985430441773,-0.355679890995509,1.47739053245485,-0.755851698040594,0.75788805341625,2.03230331153942,1.38824139942803,1.18190259756199,1.4528597113528,1.14106155332284
"1205",2,6021,4176.71330455135,0.712931116535297,0.494786831696887,0.350832417031043,0.641930206067729,0.54664906384288,1.01668065697223,0.569365529000344,0.374645539319767,0.837194993397464,0.652823017786244,0.704271461934411,-0.866890513509585,1.15828381184097,-0.651650554789583,1.23903612713159,-0.601382874256156,1.03834607432987,-0.500506533598365,1.30269286875101,-0.929145785413405,0.998988366850118,2.03363955826148,1.32417710561384,1.1403592801322,1.70089545696978,1.42617789255154
"1206",2,6026,4240.87078041857,0.726272223470648,0.600046927574472,0.331546150975686,0.745015215377011,0.581737384606667,1.05653857624769,0.750091661468007,0.351422985913478,1.11688485081575,0.715212769831623,0.761009158064981,-0.687839487898048,1.25782942776651,-0.736778970082482,0.88424469088504,-0.590500399454122,0.981999405906148,-0.489439360195131,1.67119456489378,-0.809778659270488,0.949811475704294,2.1162737630995,1.56263750060383,1.12349811502834,2.24743176998171,1.51152930613022
"1207",2,6031,4135.08191175799,0.676049531085238,0.643927350174453,0.396451811145028,0.713540458136024,0.609453785342484,0.917478265761316,0.841639777724355,0.431838594669865,1.01845014630342,0.76871491417525,0.759909175551976,-1.02080740014243,1.10470733098492,-0.921696532421079,0.948723905355774,-0.732605348568645,0.959680550046808,-0.564257111205668,1.26076907500063,-0.88178645774229,0.957134984983555,1.84176636814439,1.7083575154479,1.18648457184644,2.03724070050545,1.59092261927546
"1208",2,6036,4178.20606357152,0.639496912073149,0.563770360784451,0.51455393831836,0.729351324726939,0.643386240124243,0.831818654510463,0.682587241098578,0.60009228480123,1.06608592050739,0.840432613679087,0.763800827357682,-0.846833775847638,1.08894699510175,-0.878573942561726,1.04724787608488,-0.684631704679074,0.88195954977032,-0.593584709149174,1.14552742825544,-0.781814828016781,1.08222181567734,1.6919222739916,1.46592534171057,1.36011075027796,2.13653918990409,1.70632697813546
"1209",2,6041,4235.28467391436,0.641424973254681,0.52215989518516,0.430572117771395,0.692965954012368,0.609189246506064,0.836075171659327,0.612254627659832,0.477058524524282,0.961157408678064,0.768184279048858,0.727625102997436,-1.02530435658386,0.996154728299856,-0.765024587144702,1.04825656477934,-0.623296656869706,1.0128335431388,-0.522211936003551,1.4814663378798,-0.866663771388868,0.954685720877081,1.69902169266517,1.37485572909088,1.22758483582129,1.92382356425673,1.59010708657781
"1210",2,6046,4191.69280539503,0.653828095618257,0.50827491037977,0.517967158964509,0.74359943531954,0.633311667832511,0.864116876812013,0.590197322570812,0.605525898740611,1.11213165601154,0.818341190362163,0.761023934763006,-0.876776672112824,1.12023473973068,-0.798022862366804,1.12105277415761,-0.55924561228941,1.1520621577853,-0.265611579878173,1.43205689975404,-0.977810007301234,1.07579227042768,1.74669797679135,1.34833287956976,1.36666161404562,2.23683682030297,1.66968230384336
"1211",2,6051,4328.23222252313,0.624438030182413,0.576455921019153,0.622189757922344,0.738448122306197,0.581011362276922,0.799460418834708,0.705465664091443,0.794758473070137,1.0951161956827,0.71386486456284,0.771492638584215,-0.531190983378417,1.28525093241596,-0.777380398814742,1.21184854589065,-0.362586427896174,1.23889619270877,-0.319850793436511,1.38394617005447,-0.786877275482531,1.01126522925142,1.63913696128337,1.49768180321198,1.63164103051678,2.19927948204656,1.50960304485732
"1212",2,6056,4375.57688471156,0.636253449879818,0.54225452525745,0.63192014646176,0.690102646167201,0.525538634051488,0.824717900529784,0.645376471994018,0.815345588562667,0.953560423603212,0.617721354743761,0.748418844836133,-0.67927927966139,1.06860489637064,-0.78908153952336,1.02807844865105,-0.491133737142849,1.44470084623442,-0.340044313571584,1.2776830695099,-0.741081450553583,0.870114798466813,1.68015961545425,1.41651079060345,1.6647884287886,1.90927748146234,1.38157967210647
"1213",2,6061,4245.08871611897,0.652788196963383,0.515540664095357,0.682522591219294,0.592875720331642,0.502958246345461,0.861720553922512,0.601659065874185,0.933856541588963,0.736222722940847,0.581918331982633,0.734099521795689,-0.782982365147119,1.23932352190659,-0.861931965976924,1.01307913698068,-0.498828700564453,1.3536193902215,-0.359880784337788,1.28054982347856,-0.694914157738315,0.945699783623154,1.74256231305252,1.3619936315486,1.8720880402685,1.54202389777444,1.33862894509745
"1214",2,6066,4233.9862049585,0.676692923742002,0.558207774392706,0.69476627889234,0.660535902097314,0.450616289063424,0.919088356416918,0.672781688957336,0.965978741092187,0.879782599335319,0.504769054987894,0.756602417849761,-0.695472091492957,1.24192693167412,-0.799122794862635,1.04838929671537,-0.640196990789784,1.02535702433433,-0.629176161312858,1.36326647230696,-0.681875992805434,0.844838494479965,1.84472340690115,1.45263520099629,1.93311492824205,1.77401742209321,1.25479179887337
"1215",2,6071,4205.379222788,0.657084334509342,0.635631785386116,0.544030704555069,0.670849979085817,0.579397715322685,0.871676112572691,0.823365362903378,0.648377067699535,0.904606571355953,0.71087822570668,0.758137648173375,-0.590450171842829,1.40379175526137,-0.770094674672465,1.06622758908965,-0.422690066655453,1.30241487000635,-0.360589329931119,1.56253456405897,-0.710828761535177,1.1878536914459,1.75981924522984,1.67793052082901,1.42039282191865,1.81831304894037,1.50534785178388
"1216",2,6076,4157.37448039441,0.625154423529564,0.485152612755074,0.515093335258898,0.728163632606511,0.510282995805102,0.800965474585969,0.554821875674773,0.60094836800679,1.06238706644672,0.593347802343532,0.722990826377671,-0.652263558649455,1.37475303883747,-0.767558683423638,0.967948013709985,-0.418267054551798,1.13911249168691,-0.689834585617913,1.36385178936681,-0.760963270175074,0.9978029539787,1.64154569147873,1.30782731372727,1.36113894101002,2.12866627895326,1.3520616145459
"1217",2,6081,4182.98354490679,0.686673355672267,0.44934750457821,0.498521104713988,0.692507491548427,0.480133775928403,0.944574115395836,0.502987583967323,0.575076719423155,0.959935176268228,0.547351071662565,0.713637195030883,-1.07198370724972,0.980849134599431,-0.638755348913924,1.21166629957143,-0.422361142731117,1.10915103564003,-0.449395169233303,1.51059394001797,-0.808510646530063,1.06746624738996,1.89222025947583,1.25299650962529,1.3307132332225,1.92147554263711,1.29959319565016
"1218",2,6086,4323.91124206502,0.707264347116035,0.539825169185957,0.616007158405682,0.720446703721505,0.580265988569673,1.00044581277745,0.641292250472023,0.781992440392617,1.03884065682175,0.712483708477991,0.777095026368964,-0.838604897457604,1.01469663981973,-0.935659204888766,0.942277059182205,-0.583588621857393,0.994433738315372,-0.410673344181777,1.25613278584055,-0.859468623399818,0.85432791845777,2.00089182430393,1.41125575051547,1.6115121768312,2.07918991026584,1.50763303484655
"1219",2,6091,4268.93836173105,0.682428995223538,0.601285453208373,0.545229947731677,0.681159900490131,0.564188295370712,0.933616841178655,0.752515201612713,0.650410007920939,0.930375133023306,0.683329407392507,0.757333951956449,-0.965727922121888,1.05875070971972,-0.874742709340776,1.20216975822308,-0.681324484404658,0.977560708134595,-0.497481515939117,1.27860073116353,-0.924963261598441,1.07542589362661,1.87164040613241,1.56627912865822,1.42303317840372,1.86559788814813,1.4669390790074
"1220",2,6096,4075.46525076977,0.624675929656285,0.597414328490502,0.543312266093338,0.752581505820383,0.593764821623921,0.799959849296751,0.744968123134271,0.647161886719236,1.14287399187489,0.73792730564363,0.768394592191359,-0.98613693112359,0.867943075185576,-0.916657668056505,0.946102199392592,-0.699051557684305,1.23553898944328,-0.266912900466407,1.58052692096726,-0.92782771672611,0.952217137365741,1.63993576048688,1.5549775044862,1.418818507622,2.30616096130404,1.54453670841447
"1221",2,6101,4150.1073395268,0.554074351218958,0.676868169202318,0.513873389508284,0.631491680502977,0.560066147637422,0.665581012098378,0.919527580570845,0.599013559933149,0.814425856248831,0.676042697237967,0.729767954524036,-0.878243185251121,0.953536409874646,-0.833140135748076,1.12622351388347,-0.751530436432123,0.890462789061483,-0.41401187509488,1.46406887979332,-0.907134793128108,0.956992018504248,1.4429980836659,1.84553097143047,1.35881724498378,1.66328947532664,1.45703372848879
"1222",2,6106,4148.13697919794,0.543900013845941,0.670028515049789,0.456266930601745,0.702051629320432,0.565393289480507,0.648155864379847,0.902595443713072,0.512749948781949,0.98585303856554,0.685473550534972,0.736132984031987,-0.908399993412482,0.907154599034764,-0.952403528243359,0.885316011474643,-0.729168592245306,0.977024453989034,-0.442707713775774,1.56009071733724,-0.807512304021408,1.13338392174991,1.42010602452999,1.8146785350116,1.26291250997589,1.97190621364891,1.46987398848302
"1223",2,6111,4266.59162605623,0.655750537155543,0.670332921401874,0.393414997196008,0.710015127988015,0.565877139491674,0.868569484239675,0.903339994790206,0.427922218950878,1.00827721895669,0.686336316556303,0.752066570711739,-1.00320129044791,0.909167558053461,-1.09328328741522,1.26776146870604,-0.408751242292211,1.04208644193278,-0.524053383298302,1.35183435659808,-1.21458018109299,1.03654770293098,1.75441294895238,1.81602314618757,1.18311742547184,2.01662295026704,1.47105753942407
"1224",2,6116,4172.49772519404,0.582855617705168,0.718107076172103,0.420901660588782,0.713123124495363,0.654127593930355,0.717293897569459,1.031862918896,0.464004794926783,1.01723772934073,0.864808618624417,0.770333819471331,-1.0195665931385,0.925357538650998,-0.987453957575455,1.32586808741726,-0.593423287138506,0.995901859123648,-0.662431674632031,1.22038149786897,-1.06672061484344,0.935027813614701,1.51451053549038,2.06474108339257,1.21530044971505,2.03477259799429,1.74789394684707
"1225",2,6121,4162.52166914903,0.610806466353742,0.676601334739625,0.392953400318901,0.656931019510085,0.647008680900581,0.771434639469669,0.918858918206327,0.427328385365491,0.871318287081721,0.848555301096014,0.746532205104206,-0.769974011335242,0.954241204028526,-0.879837901963724,1.3790289107216,-0.531880544807288,1.00275230169906,-0.688068071980832,1.35139160482588,-1.04289245837774,1.04459902694446,1.5951114029737,1.8443017115673,1.18260954893908,1.75919555740302,1.72004609901815
"1226",2,6126,4285.18883077729,0.662511523545995,0.656674718594609,0.29798037090409,0.688319061159298,0.582732287963072,0.884466993019244,0.870720524869184,0.312161232113272,0.948871522529068,0.717064068286411,0.73597237003231,-0.869810771008238,0.919266021092374,-0.81521167387318,1.14886465960861,-0.577358642907158,1.09807556673079,-0.765491648156165,1.10790588622967,-0.674965573054124,0.955162396351445,1.7822818617405,1.75815423242847,1.09744463483448,1.90035716626663,1.51418087802746
"1227",2,6131,4317.89449387871,0.643520306076862,0.588327127044505,0.283049176202994,0.646872428868121,0.597476450413278,0.840731501200815,0.727566630054064,0.295117905590892,0.848248006898361,0.745088590288907,0.704999760342031,-0.74901699286222,1.0511785895429,-0.919153049369226,1.00683690682309,-0.584842381231496,1.07163799659197,-0.588971187557663,1.12252187691055,-0.680689153527519,0.955881040085095,1.70682945711138,1.52935320116823,1.08709457820035,1.71952468120704,1.55515700737871
"1228",2,6136,4243.15268854821,0.602841738793085,0.444342959891601,0.292071066418216,0.709020961024062,0.43076352216187,0.755572585361278,0.495997775374509,0.305386970973506,1.00543622238271,0.477318897010402,0.648872749846243,-0.684965736020067,1.06906609695242,-0.737284537029759,1.21038820363402,-0.520768953011422,1.16175943492681,-0.655168113097833,1.47243577490672,-0.882325518419482,1.09090411924892,1.57088993174953,1.24601379317646,1.09326120204037,2.01090199727922,1.22783332944323
"1229",2,6141,4308.74734978586,0.52861008748616,0.447652629956007,0.333410551315243,0.751799978426791,0.349597859453341,0.62272592097348,0.500613795351915,0.35364553438858,1.14014252199162,0.373143253158693,0.641364214015343,-0.672829172818961,1.13137919251958,-0.781429081791981,1.07858780354338,-0.509712507070006,1.06111763023618,-0.455585068733308,1.09823229363718,-0.981892548332312,1.04285238819744,1.38778757265227,1.25061417209665,1.12506516399298,2.29992497045341,1.13923588737785
"1230",2,6146,4268.31444776037,0.599920840915878,0.433807788191573,0.452129891027097,0.763756702843479,0.439850727315548,0.749845409621463,0.481470775795736,0.506899291283284,1.18319397212993,0.48977283234234,0.699449955345569,-0.923404714006934,0.930211937782994,-0.83713451874457,1.02803610103221,-0.521587148198889,0.966190269415208,-0.711047817447827,1.44938017254047,-0.733005220424968,0.898242684494645,1.56226813833038,1.23181410794535,1.2569468915035,2.39994797568459,1.23987742730064
"1231",2,6151,4317.30779175721,0.568837091921751,0.328896435814802,0.5449026885043,0.742064447980466,0.448503023121078,0.691637109128102,0.348272213514797,0.649854680522519,1.10701603886113,0.50180398249137,0.685151556614388,-0.842332235414654,1.13193223827087,-0.832462292437156,0.961829595803694,-0.652757249769044,1.00566162897585,-0.474232087301155,1.36933371726621,-0.979058406714313,0.776438979031402,1.47836189072308,1.1212935347065,1.42231110579702,2.22548451029579,1.2518072368442
"1232",2,6156,4308.00939382534,0.504817468164314,0.503917173324305,0.572455501683443,0.642744607912441,0.534651130610228,0.584803286179395,0.583404941661184,0.698171136260291,0.839003979235454,0.632668666515385,0.690260384363938,-0.73185285178731,0.897679098327167,-0.802810471978829,0.91659444401957,-0.676995925349974,1.09255588843215,-0.437143044526391,1.32169819331216,-0.894692600432931,0.942111649334295,1.34199488352622,1.34036132595469,1.48744293550699,1.70392767717293,1.40026964159036
"1233",2,6161,4312.78623311404,0.447706267391662,0.521879768667784,0.560909280206757,0.631963442660646,0.495336440220065,0.500688814579526,0.611803178389518,0.677527090556394,0.815438596072488,0.570203458184986,0.668541037533818,-0.619612653409708,1.14148920612536,-0.919266277672786,0.9195491776046,-0.470231850093757,1.25940744404732,-0.440378909416468,1.48042832659444,-0.686805519054875,1.12627845360927,1.25068928904505,1.37430312908752,1.45904295843781,1.66494010396467,1.32513198372612
"1234",2,6166,4221.04625016966,0.475414836419138,0.411086514707336,0.623065319428949,0.680419096297845,0.432086690335918,0.540390438069018,0.450952355842636,0.796585745799397,0.928490104257767,0.479121005086898,0.671300748666679,-0.780810282294296,0.979096220706389,-0.76654132855173,1.05821418117818,-0.573673580641454,1.32359205058315,-0.497042750331538,1.29558145868474,-0.799927330626482,0.964200160386608,1.29202182555643,1.20335802724002,1.63454885041078,1.8620938737046,1.22955693751548
"1235",2,6171,4387.32019239328,0.450923801140218,0.401767848129473,0.592252380493675,0.593770343093694,0.481305976202223,0.505201402533471,0.438734974708474,0.735030134423276,0.737937904410742,0.549089633540752,0.637605547718075,-0.784762717392744,0.976219539507799,-0.78959979213574,1.0977181770347,-0.541858297906563,1.06192828739468,-0.334994466637505,1.2072643161348,-0.964468278773422,0.861093291875067,1.25522845712179,1.19248837803245,1.5402692985103,1.54455235076612,1.30149942566192
"1236",2,6176,4343.76068652328,0.549289860186837,0.450138850018123,0.471896730168715,0.514008487600387,0.228877032609424,0.657334729747756,0.504098244747318,0.535240379024531,0.599227578895588,0.235118163725207,0.561636443823117,-0.767903895543674,1.05317510179591,-0.803635026587924,0.942783659818323,-0.563376162766127,1.17839366901111,-0.508056948798336,1.12968213068422,-0.885134064420807,0.633501318941911,1.43208894693256,1.25411504035733,1.28648226333832,1.35907369130907,1.05528055091351
"1237",2,6181,4309.64233492594,0.599795464909148,0.4220053687703,0.537315128247317,0.54094706842143,0.215403128570189,0.749600632253094,0.465484748348877,0.637096131555998,0.64317555282089,0.220581225796745,0.596002715097499,-0.797809293010962,0.98868073270569,-0.868781759020439,1.16893278490664,-0.474707966127415,0.892739524552904,-0.485904531380057,1.14545712371339,-0.894908150339301,0.867988256702223,1.56190110787424,1.21667605094542,1.40589148084362,1.41367479174646,1.04865607717399
"1238",2,6186,4410.89790435313,0.484582508557875,0.344774181462179,0.521648677377305,0.555386160631898,0.392223310157169,0.553969670104771,0.367294608869508,0.611430958615706,0.667858488173437,0.426389921074331,0.579861339784125,-0.823841996963615,0.849987364404019,-0.666227951612673,1.01599544635208,-0.574073765653192,1.18163803594838,-0.585434077632133,1.11873252370214,-0.75551774558541,0.933080198113167,1.30688239539599,1.1349053297046,1.37384781715372,1.44603496022531,1.18180836479377
"1239",2,6191,4414.45507609886,0.577987470316209,0.272827892662953,0.365185792257622,0.619059392008806,0.363849911210724,0.708278364626934,0.283586348494145,0.392278651556721,0.788265086497512,0.390624237847122,0.567815629808753,-0.944082879669052,0.974097668926648,-0.682570977308181,0.933444659597653,-0.678782699125195,0.928267702074916,-0.585136484971272,1.38561540506858,-0.906456066515806,0.854146146308234,1.5016582417986,1.08042121705224,1.15388254046716,1.62136184659093,1.15258729519365
"1240",2,6196,4312.79855618921,0.621838493556341,0.39699092658573,0.4918590355084,0.660231794469649,0.264410869164738,0.794026763328237,0.432535606624469,0.564917014895178,0.879064421327847,0.274168491054638,0.634271149024056,-0.791315118291969,1.00471626292023,-0.693631202160872,0.957582826645364,-0.744121104799968,0.913453863734551,-0.699414285845698,1.40621210845153,-0.630473548407372,0.834893448196619,1.63047850088152,1.187087050998,1.31913123371808,1.77275425684446,1.07516836148718
"1241",2,6201,4280.39259716801,0.655148982350185,0.414239484373991,0.546670838356384,0.651118800055577,0.0793540200850924,0.867173043465291,0.455124239741086,0.652860104646663,0.857891352562712,0.0796050548277659,0.62917783448737,-1.01485346177279,1.12523975491441,-0.714379813558302,1.16173141348686,-0.599455421327248,1.1829986597367,-0.654913953333209,1.36654133284585,-0.992238673929582,0.978380632320541,1.75198908731285,1.2071380735999,1.42622631623925,1.73597757280188,1.00633696475413
"1242",2,6206,4268.47502515842,0.690079550998039,0.542296718378381,0.508724989698084,0.678446033057673,0.264649632156877,0.953499497289756,0.645447608510613,0.590902317183164,0.923495281039508,0.274434702032622,0.696547609482639,-0.916863590208786,1.01761022332269,-0.680924691566938,0.995321008673368,-0.57856779132315,1.23589879173059,-0.319702933106685,1.44436699688488,-0.769486883997981,1.0136039630043,1.90916129133182,1.41660261533207,1.34916554845243,1.85284353410224,1.07531440567973
"1243",2,6211,4299.35664752589,0.731844641114309,0.51492565622806,0.472512734904258,0.660609257920344,0.315622120147873,1.07391817345078,0.600682138691436,0.53613973901538,0.87995595076128,0.332624218643238,0.700941221696994,-0.784793253488019,1.06207813038021,-0.721720581711683,1.08458648402936,-0.823172059427845,1.19039656015738,-0.686101084789872,1.07133194618421,-0.95245204250774,1.06050274123638,2.15330024326786,1.36081903174292,1.28744581975148,1.77432247528019,1.11063887082802
"1244",2,6216,4385.45952483983,0.584310309101972,0.587763052962928,0.532225316473197,0.647200727786592,0.104361567288837,0.720010446483691,0.726500604852406,0.628660039062034,0.84898866892725,0.104934570624835,0.64727657736931,-0.901576081269225,0.863913424620896,-0.806944491940739,1.04610157217479,-0.729713172182747,0.737957154224966,-0.767794142647597,1.08563506939231,-0.801536637939324,0.97618110919503,1.51841504304564,1.52780312885091,1.39521344471348,1.72078175996686,1.01101126411222
"1245",2,6221,4330.65447206394,0.699126131853334,0.514188004201738,0.494292297936422,0.694813419051582,0.0874295386458263,0.977801031507261,0.599512058306106,0.568612339745244,0.96610545340115,0.0877656189917191,0.671887971429103,-0.882651979806813,1.04632702142427,-0.805500938490139,1.01908952783421,-0.484020586071578,1.02846801816742,-0.622395017527838,1.21119805979001,-0.750224748756995,0.844704482908307,1.95609485721666,1.35941470805442,1.32331999291056,1.93335974709144,1.007702803877
"1246",2,6226,4390.80489685477,0.669923324357311,0.544945412335992,0.319668218323438,0.698783608923631,0.174757556379101,0.902338348753544,0.649927154762365,0.33737018704622,0.976864613946334,0.177488844310968,0.649513137180945,-0.579451778642956,1.03813266876062,-0.897228289998158,0.99974748509888,-0.835825689068183,0.753388490791052,-0.686588510822967,1.11723022525091,-0.952149654231131,0.896420231501257,1.81421449563127,1.4224053064975,1.1138186431076,1.95426447398052,1.03150228985484
"1247",2,6231,4336.93974123941,0.591372639056033,0.47883090741675,0.375414854145473,0.709491591734937,0.242488854104651,0.733350449278267,0.545423178308506,0.40504079948134,1.00677961857457,0.249948777404797,0.633613528696329,-0.743513104494072,0.917537435451229,-0.778802264782387,1.07009570767072,-0.843116926976126,0.949277607489263,-0.811862610549258,1.08623061463976,-0.948049713176994,0.750426286151922,1.53780288145664,1.29748644343615,1.16405804924448,2.01360520037716,1.06247439132615
"1248",2,6236,4279.86104149019,0.555393485344151,0.441873646446189,0.448747508510575,0.72771463447622,0.0764564181632363,0.66787122503973,0.492570313489334,0.502146473003099,1.06099406069041,0.0766808688808249,0.610636553970631,-0.946117628262563,1.04229016617689,-0.807069911412317,0.848694460952773,-0.691866804479797,0.887985185180802,-0.46315492176088,1.30366749136099,-0.857286231889455,0.811824875329098,1.44605197323607,1.24262551373098,1.25215108034945,2.12570839682033,1.00587995565232
"1249",2,6241,4403.41556324051,0.531977761269295,0.437882856859074,0.418620342744656,0.719487649282313,0.199351288261334,0.62825217698598,0.487060348025727,0.460953717203157,1.03597152650835,0.203434609189386,0.613242901533269,-0.591979770277153,0.904545428120513,-0.778051711931602,0.897607251779132,-0.45814711615177,1.07516688250147,-0.670147039612094,1.1614560008428,-0.646462784384961,0.947985335272643,1.39470079788762,1.23722778261894,1.21247832940341,2.07323700373604,1.04138564021604
"1250",2,6246,4408.68816201079,0.551964291084104,0.416681562541314,0.457608316548795,0.73038630350651,0.223782086232169,0.661932653377298,0.45836907721208,0.514655927412359,1.06932596099703,0.229605053156703,0.632561050508462,-0.653233279283759,1.13357872881918,-0.84499211167656,0.775365589807218,-0.564589978626064,1.08866879420529,-0.580720264753792,1.36034454423578,-0.828515833446998,0.857151858815369,1.43815483760711,1.21010221094425,1.26487072362068,2.14345801086223,1.05271848043509
"1251",2,6251,4299.97100075395,0.679444713712987,0.472811102513583,0.529671559903422,0.726017088623433,0.182555027795368,0.926018784585153,0.536575715838786,0.624463326430754,1.0557535716198,0.185675180819623,0.689031962822104,-0.860875309233842,1.27880723938249,-0.681559659330099,1.07808706612086,-0.77579271528764,1.10601008409502,-0.364384004980933,1.52059594125977,-0.668660907376545,0.938598457086036,1.85751078940456,1.28791349882791,1.38995444605696,2.11461560398797,1.0344752727724
"1252",2,6256,4254.69630826429,0.632453003734004,0.43634475307114,0.402283753167609,0.70424931814956,0.273013937124739,0.816491140914737,0.48494628295983,0.439407041018554,0.991966471964913,0.283795298379745,0.645387887378423,-0.984413716874356,0.943448503772803,-0.734311001084122,0.875178441572535,-0.573475708295244,0.96038204506643,-0.561383451540495,1.37292056905907,-0.865828339884844,1.10729643872704,1.66665778319225,1.23517289735656,1.19307854769668,1.98399748150252,1.08053977138245
"1253",2,6261,4342.76880973307,0.629599458242786,0.511957483553807,0.430394396186004,0.696155756676,0.198604049844093,0.81037885997109,0.595984928609315,0.476816835866215,0.969723783239353,0.202640691181301,0.65123633565657,-0.956182570394137,1.01400577874827,-0.835440068411325,0.798578890856889,-0.79024584667325,0.988461903164517,-0.807206714306794,0.924710148539427,-0.738889924462483,0.714718699752892,1.65671389668804,1.35519803512945,1.22735429496547,1.94036421578004,1.04106324972244
"1254",2,6266,4308.54050078464,0.608356853611875,0.450040819166145,0.458830606443718,0.691715353184099,0.141582089046784,0.766517249566977,0.503960576813449,0.516396551641464,0.957828646447088,0.143022826844799,0.625158199892345,-1.07445808885708,0.909822554925506,-0.905845102058299,0.868131588244146,-0.610076179096895,1.00909982195,-0.844090970497847,1.0016257401416,-0.856715183358611,0.974064942535514,1.58754869388372,1.25397626298214,1.26666539854719,1.91743571595466,1.02045552899868
"1255",2,6271,4337.64309934514,0.708895872942667,0.537909070651746,0.293453398339875,0.744528832173543,0.198900634367045,1.00507961844647,0.638086882605158,0.306968169325549,1.11524811597032,0.202955759058824,0.681163866106299,-1.34164819547802,0.813872817464181,-0.952395401590488,0.82161593902341,-0.481503387791511,0.909817655670298,-0.563000505542083,1.26780239412741,-0.919626683448582,0.994646493120151,2.01018503941651,1.40715486975277,1.09422945697908,2.24377836017536,1.04119104013514
"1256",2,6276,4320.74525025893,0.769081220716836,0.466844318819958,0.266981189926822,0.682044631161869,0.270692934528134,1.20328553031548,0.527901682158621,0.277037156587793,0.932633380994617,0.281190990890177,0.674936247127407,-1.04341768555317,0.97450571950023,-1.08500123436819,0.708614859691497,-0.6981258559187,1.05334060298286,-0.642484525269893,1.11492153645981,-0.822150299331442,0.911644255988736,2.44789606746662,1.2786801860259,1.07674958613025,1.86980502334545,1.0790683733578
"1257",2,6281,4277.99411795897,0.754681234132201,0.599244492404574,0.308479151060635,0.671154916244243,0.198378480334426,1.15026803072227,0.748525964449332,0.324294642741322,0.905354664657948,0.202401102829595,0.689335337952662,-1.01948294347919,1.32384769175508,-0.998175552612403,0.702879863289562,-0.651960595594413,0.947962909370174,-0.499461023858095,1.29780072271133,-0.853542201279442,0.784339753552108,2.32311654250168,1.5602911194548,1.10516701531072,1.81966706881791,1.04096620642664
"1258",2,6286,4375.75262837317,0.799425227220859,0.34380429362896,0.382922244871927,0.537227218837332,0.125120918477617,1.33067743440677,0.366122645445923,0.414516449489537,0.63694960383037,0.126111969405904,0.622984365363087,-1.12217823872859,1.22117516382226,-0.881508925051587,0.777851824705391,-0.537346838014895,1.01104357390444,-0.417525998664811,1.16615945887499,-0.908425188834702,0.885573619172017,2.77070243443937,1.13404579150832,1.17182388689741,1.40570479781967,1.01590422882744
